"Sp"	"MDim"
"Sambucus_nigra"	1
"Bryonia_dioica"	1
"Crataegus_monogyna"	1
"Hedera_helix"	1
"Rubus_sp1_M_SD_011"	1
"Euonymus_europaeus"	1
"Prunus_spinosa"	1
"Solanum_dulcamara"	1
"Lonicera_periclymenum"	1
"Rosa_sp1_M_SD_011"	1
"Tamus_communis"	1
"Parus_palustris"	2
"Turdus_merula"	2
"Columba_palumbus"	2
"Parus_caeruleus"	2
"Turdus_philomelos"	2
"Erithacus_rubecula"	2
"Pyrrhula_pyrrhula"	2
"Sylvia_atricapilla"	2
"Turdus_iliacus"	2
"Fringilla_coelebs"	2
"Parus_major"	2
"Sitta_europaea"	2
"Turdus_pilaris"	2
"Aegithalos_caudatus"	2
