"Sp"	"MDim"
"Meriones_persicus"	1
"Meriones_libycus"	1
"Meriones_tristrami"	1
"Microtus_socialis"	1
"Apodemus_fulvipectus"	1
"Microtus_arvalis"	1
"Cricetulus_migratorius"	1
"Allactaga_elater"	1
"Arvicola_terrestris"	1
"Xenopsylla_conformis"	2
"Nosopsyllus_iranus"	2
"Nosopsyllus_laeviceps"	2
"Stenoponia_tripectinata"	2
"Rhadinopsylla_ucrainica"	2
"Nosopsyllus_consimilis"	2
"Ctenophthalmus_secundus"	2
"Leptopsylla_taschenbergi"	2
"Amphipsylla_schelkovnikovi"	2
"Mesopsylla_apscheronica"	2
"Ctenophthalmus_bogatschevi"	2
"Amphipsylla_rossica"	2
"Ctenophthalmus_proximus"	2
"Nosopsyllus_mokrzeckyi"	2
"Ceratophyllus_sciurorum"	2
"Callopsylla_caspia"	2
"Megabothris_turbidus"	2
"Neopsylla_pleskei"	2
"Stenoponia_ivanovi"	2
