"Sp"	"MDim"
"Astilbe_thunbergii"	1
"Reynoutria_japonica"	1
"Serratula_coronata_insularis"	1
"Scabiosa_japonica"	1
"Veronicastrum_sibiricum_japonicum"	1
"Rodgersia_podophylla"	1
"Geranium_eriostemon"	1
"Filipendula_multifuga"	1
"Cirsium_effusum"	1
"Viburnum_furcatum"	1
"Iris_sanguinea"	1
"Lonicera_alpigena"	1
"Angelica_pubescens"	1
"Cimicifuga_simplex"	1
"Prunus_nipponica"	1
"Elaeagnus_montana"	1
"Hosta_sieboldiana"	1
"Fragaria_nipponica"	1
"Ranunculus_japonicus"	1
"Oxalis_acetosella"	1
"Trollius_hondoensis"	1
"Libanotis_coreana"	1
"Solidago_virgaurea_asiatica"	1
"Veratrum_album_oxysepalum"	1
"Angelica_polymorpha"	1
"Ligularia_dentata"	1
"Rubus_pungens"	1
"Anaphalis_margaritacea"	1
"Hydrangea_paniculata"	1
"Potentilla_freyniana"	1
"Pyrola_alpina"	1
"Weigela_decora"	1
"Philadelphus_satsumi"	1
"Taraxacum_hondoense"	1
"Eupatorium_chinense_sachalinense"	1
"Lychnis_gracillima"	1
"Acer_shirasawanum"	1
"Cacalia_adenostyloides"	1
"Chamaenerion_angustifolium"	1
"Patrinia_villosa"	1
"Cynanchum_ascyrifolium"	1
"Senecio_cannabifolius"	1
"Acer_ukurunduense"	1
"Aconitum_japonicum_montanum"	1
"Euonymus_sieboldianus"	1
"Malus_sieboldii"	1
"Prunus_maximowiczii"	1
"Aconitum_senanense"	1
"Enkianthus_campanulatus"	1
"Polygonatum_lasianthum"	1
"Sorbus_commixta"	1
"Aquilegia_buergeriana"	1
"Aster_ageratoides_ovatus"	1
"Polemonium_caeruleum_yezoense"	1
"Sedum_aizoon"	1
"Viburnum_opulus"	1
"Agrostis_clavata"	1
"Arabis_lyrata_kamtschatica"	1
"Euonymus_macropterus"	1
"Pedicularis_resupinata"	1
"Pyrola_incarnata"	1
"Senecio_nemorensis"	1
"Rhododendron_wadanum"	1
"Synurus_pungens"	1
"Aster_ageratoides_amplexifolius"	1
"Aster_glehni"	1
"Dianthus_superbus_longicalycinus"	1
"Acer_japonicum"	1
"Cacalia_hastata_farfaraefolia"	1
"Cypripedium_guttatum"	1
"Ixeris_dentata"	1
"Campanula_punctata"	1
"Clinopodium_chinense_grandiflorum"	1
"Meehania_urticifolia"	1
"Picris_hieracioides_japonica"	1
"Adenophora_triphylla"	1
"Patrinia_triloba_palmata"	1
"Poa_pratensis"	1
"Ribes_maximowiczianum"	1
"Rubus_idaeus_f_marmoratus"	1
"Thalictrum_filamentosum_tenerum"	1
"Veratrum_maackii"	1
"Viola_grypoceras"	1
"Achillea_alpina"	1
"Arabis_hirsuta"	1
"Euphrasia_maximowiczii"	1
"Gymnadenia_conopsea"	1
"Menziesia_pentandra"	1
"Polygonatum_macranthum"	1
"Pseudostellaria_heterantha"	1
"Rhododendron_degronianum"	1
"Anaspis_funagata"	2
"Bombus_beaticola"	2
"Eristalis_tenax"	2
"Bombus_honshuensis"	2
"Bombus_consobrinus"	2
"Bombus_hypocrita"	2
"Eusphalerum_parallelum"	2
"Lasioglossum_apristum"	2
"Meligethes_morosus"	2
"Oedemeronia_subrobusta"	2
"Bombus_diversus"	2
"Byturus_affinis"	2
"Unidentified_sp22_M_PL_056"	2
"Meliscaeva_cinctella"	2
"Bombus_ardens"	2
"Cheilosia_sp3_M_PL_056"	2
"Dolichovespula_norvegicoides"	2
"Lasioglossum_laeviventre"	2
"Platycheirus_scutatus"	2
"Parnara_guttata"	2
"Melanostoma_transversum"	2
"Pidonia_grallatrix"	2
"Cheilosia_sp8_M_PL_056"	2
"Pidonia_insuturata"	2
"Syrphus_vitripennis"	2
"Cheilosia_motodomariensis"	2
"Unidentified_sp46_M_PL_056"	2
"Pidonia_testacea"	2
"Chrysarthia_viatica"	2
"Unidentified_sp23_M_PL_056"	2
"Empis_flavofasalis"	2
"Pidonia_oyamae"	2
"Cheilosia_sp5_M_PL_056"	2
"Epuraea_fergeri"	2
"Syrphus_ribessii"	2
"Unidentified_sp25_M_PL_056"	2
"Unidentified_sp35_M_PL_056"	2
"Cheilosia_sp6_M_PL_056"	2
"Lasioglossum_nipponense"	2
"Pseudalosterna_misella"	2
"Rhogogaster_varipes"	2
"Cheilosia_sp1_M_PL_056"	2
"Didea_fasciata"	2
"Lasioglossum_problematicum"	2
"Pachytodes_cometes"	2
"Unidentified_sp37_M_PL_056"	2
"Bornbus_consobrinus"	2
"Cheilosia_sp12_M_PL_056"	2
"Lasioglossum_atroglaucum"	2
"Melanostoma_scalare"	2
"Tachina_jakovlevi"	2
"Unidentified_sp54_M_PL_056"	2
"Unidentified_sp84_M_PL_056"	2
"Dolichovespula_adulterina"	2
"Leptura_arcuata"	2
"Epuraea_sp1_M_PL_056"	2
"Lasioglossum_albipes"	2
"Zophoessa_callipteris"	2
"Byturus_sp1_M_PL_056"	2
"Cheilosia_sp14_M_PL_056"	2
"Cheilosia_sp16_M_PL_056"	2
"Corymbia_variicornis"	2
"Metasyrphus_ferquens"	2
"Nakanea_vicaria"	2
"Platycheirus_sp1_M_PL_056"	2
"Unidentified_sp59_M_PL_056"	2
"Unidentified_sp73_M_PL_056"	2
"Unidentified_sp93_M_PL_056"	2
"Adelphocoris_rubripes"	2
"Anastrangalis_acotodes"	2
"Anthocharis_cardamines"	2
"Byturus_ohtai"	2
"Calliphora_sp1_M_PL_056"	2
"Curculio_convexus"	2
"Dexopollenia_flava"	2
"Ectinohoplia_obducta"	2
"Inachis_io"	2
"Oligoneura_itoi"	2
"Onesia_sp1_M_PL_056"	2
"Panorpodes_paradoxa"	2
"Sphaerophoria_meuthastri"	2
"Unidentified_sp118_M_PL_056"	2
"Unidentified_sp77_M_PL_056"	2
"Unidentified_sp87_M_PL_056"	2
"Alcis_angulifera"	2
"Andrena_lapponica"	2
"Cheilosia_sp11_M_PL_056"	2
"Cheilosia_sp2_M_PL_056"	2
"Cheilosia_sp9_M_PL_056"	2
"Colias_erate"	2
"Conops_flavipes"	2
"Corymbia_succedanea"	2
"Helophilus_virgatus"	2
"Hoplia_communis"	2
"Melanostoma_mellinum"	2
"Metasyrphus_luniger"	2
"Papilio_machaon"	2
"Pieris_napi"	2
"Speyeria_aglaja"	2
"Syngrapha_ain"	2
"Unidentified_sp105_M_PL_056"	2
"Unidentified_sp19_M_PL_056"	2
"Unidentified_sp3_M_PL_056"	2
