"Sp"	"MDim"
"Clethrionomys_rutilus"	1
"Sorex_araneus"	1
"Neomys_fodiens"	1
"Microtus_arvalis"	1
"Microtus_oeconomus"	1
"Sorex_minutus"	1
"Microtus_gregalis"	1
"Microtus_agrestis"	1
"Sorex_caecutiens"	1
"Apodemus_uralensis"	1
"Sicista_betulina"	1
"Apodemus_agrarius"	1
"Clethrionomys_glareolus"	1
"Sorex_tundrensis"	1
"Micromys_minutus"	1
"Ctenophthalmus_assimilis"	2
"Corrodopsylla_birulai"	2
"Palaeopsylla_soricis"	2
"Amalaraeus_penicilliger"	2
"Megabothris_walkeri"	2
"Hystrichopsylla_talpae"	2
"Neopsylla_pleskei"	2
"Frontopsylla_elata"	2
"Megabothris_turbidus"	2
"Peromyscopsylla_bidentata"	2
"Amphipsylla_kuznetzovi"	2
"Rhadinopsylla_integella"	2
"Ctenophthalmus_breviatus"	2
"Peromyscopsylla_silvatica"	2
"Amphipsylla_sibirica"	2
"Megabothris_rectangulatus"	2
