"Sp"	"MDim"
"Marmota_caudata"	1
"Cricetulus_migratorius"	1
"Microtus_juldaschi"	1
"Alticola_argentatus"	1
"Oropsylla_silantiewi"	2
"Citellophilus_lebedewi"	2
"Amphipsylla_anceps"	2
"Callopsylla_caspia"	2
"Rhadinopsylla_li"	2
"Neopsylla_meridiana"	2
"Amalaraeus_penicilliger"	2
"Amphipsylla_primaris"	2
"Amphipsylla_montana"	2
"Leptopsylla_nana"	2
"Neopsylla_pleskei"	2
"Amphipsylla_phaiomydis"	2
"Paraneopsylla_ioffi"	2
"Rhadinopsylla_dahurica"	2
"Pectinoctenus_pamirensis"	2
"Neopsylla_teratura"	2
"Frontopsylla_elata"	2
"Frontopsylla_protera"	2
"Paradoxopsyllus_naryni"	2
