"Sp"	"MDim"
"Unidentified_sp1_M_SD_034"	1
"Unidentified_sp2_M_SD_034"	1
"Prunus_africana"	1
"Bridelia_micrantha"	1
"Ficus_sur"	1
"Manilkara_butugi"	1
"Antiaris_toxicaria"	1
"Blighia_unijugata"	1
"Morus_mesozygia"	1
"Trilepisium_madagascariense"	1
"Ficus_exasperata"	1
"Polyscias_fulva"	1
"Cyphostemma_cyphopetalum"	1
"Casearia_battiscombei"	1
"Harungana_madagascariensis"	1
"Lantana_camara"	1
"Solanum_mauritianum"	1
"Jasminum_fluminense"	1
"Carissa_edulis"	1
"Cissus_oliveri"	1
"Maesa_lanceolata"	1
"Pittosporum_viridiflorum"	1
"Rhamnus_prinoides"	1
"Clerodendrum_capitatum"	1
"Toddalia_asiatica"	1
"Culcasia_falcifolia"	1
"Peponium_vogelii"	1
"Piper_guineense"	1
"Allophylus_abyssinicus"	1
"Coffea_eugenioides"	1
"Psychotria_peduncularis"	1
"Dracaena_fragrans"	1
"Rubus_niveus"	1
"Pycnonotus_barbatus"	2
"Cercopithecus_mitis"	2
"Sylvia_atricapilla"	2
"Cercopithecus_ascanius"	2
"Cinnyricinclus_leucogaster"	2
"Phylloscopus_trochilus"	2
"Turdus_pelios"	2
"Andropadus_latirostris"	2
"Zosterops_senegalensis"	2
"Ceratogymna_subcylindrica"	2
"Buccanodon_duchaillui"	2
"Colobus_guereza"	2
"Pogoniulus_bilineatus"	2
"Chlorocichla_laetissima"	2
"Gymnobucco_bonapartei"	2
"Andropadus_masukuensis"	2
"Ploceus_bicolor"	2
"Phyllastrephus_hypochloris"	2
"Andropadus_curvirostris"	2
"Heliosciurus_rufobrachium"	2
"Melaniparus_funereus"	2
"Phylloscopus_budongoensis"	2
"Phyllastrephus_cabanisi"	2
"Trachyphonus_purpuratus"	2
"Andropadus_gracilirostris"	2
"Serinus_citrinelloides"	2
"Apalis_rufogularis"	2
"Baeopogon_indicator"	2
"Hippolais_pallida"	2
"Andropadus_virens"	2
"Serinus_mozambicus"	2
"Colius_striatus"	2
"Musophaga_rossae"	2
"Nigrita_canicapillus"	2
"Papio_anubis"	2
"Turtur_tympanistria"	2
"Tricholaema_hirsuta"	2
"Bleda_syndactylus"	2
"Oriolus_brachyrhynchus"	2
"Phylloscopus_sibilatrix"	2
"Treron_calvus"	2
"Turdus_olivaceus"	2
"Cuculus_clamosus"	2
"Ploceus_nigerrimus"	2
"Sylvia_borin"	2
"Alethe_poliocephala"	2
"Eremomela_turneri"	2
"Andropadus_ansorgei"	2
"Estrilda_nonnula"	2
"Nigrita_fusconotus"	2
"Elminia_longicauda"	2
"Platysteira_castanea"	2
"Platysteira_cyanea"	2
"Ploceus_insignis"	2
"Ploceus_melanocephalus"	2
"Ploceus_ocularis"	2
"Turdoides_sharpei"	2
"Anthoscopus_caroli"	2
"Bathmocercus_rufus"	2
"Centropus_monachus"	2
"Chalcomitra_senegalensis"	2
"Columba_larvata"	2
"Cossypha_polioptera"	2
"Laniarius_luehderi"	2
"Lybius_bidentatus"	2
"Melaniparus_albiventris"	2
"Phoenicurus_phoenicurus"	2
"Ploceus_baglafecht"	2
"Ploceus_nigricollis"	2
"Schistolais_leucopogon"	2
"Serinus_dorsostriatus"	2
"Spermophaga_ruficapilla"	2
"Terpsiphone_viridis"	2
"Tockus_alboterminatus"	2
"Campephaga_flava"	2
"Chalcomitra_amethystina"	2
"Chlorocichla_flavicollis"	2
"Cossypha_heuglini"	2
"Cossypha_niveicapilla"	2
"Cyanomitra_olivacea"	2
"Cyanomitra_verticalis"	2
"Dicrurus_adsimilis"	2
"Hylia_prasina"	2
"Malimbus_rubricollis"	2
"Oriolus_auratus"	2
"Prinia_bairdii"	2
"Prodotiscus_insignis"	2
"Sylvia_communis"	2
