"Sp"	"MDim"
"Myrsine_coriacea"	1
"Ficus_luschnatiana"	1
"Coussapoa_microcarpa"	1
"Myrsine_lancifolia"	1
"Cecropia_glaziovi"	1
"Cupania_vernalis"	1
"Miconia_pusilliflora"	1
"Trema_micrantha"	1
"Symplocos_glanduloso-marginata"	1
"Miconia_budlejoides"	1
"Miconia_valtherii"	1
"Leandra_dasytricha"	1
"Euterpe_edulis"	1
"Myrcia_fallax"	1
"Alchornea_triplinervia"	1
"Rubus_rosaefolius"	1
"Xylopia_brasiliensis"	1
"Miconia_racemifera"	1
"Schinus_terebinthifolius"	1
"Gomidesia_schaueriana"	1
"Miconia_latecrenata"	1
"Ossaea_amygdaloides"	1
"Allophylus_edulis"	1
"Miconia_theaezans"	1
"Myrcia_grandiflora"	1
"Nectandra_membranacea"	1
"Rubus_urticaefolius"	1
"Struthanthus_sp1_M_SD_022"	1
"Virola_bicuhyba"	1
"Ilex_brevicuspis"	1
"Sapium_glandulatum"	1
"Tetrorchidium_rubrivenium"	1
"Clusia_criuva"	1
"Marcgravia_polyantha"	1
"Matayba_guianensis"	1
"Psychotria_vellosiana"	1
"Amaioua_intermedia"	1
"Ilex_microdonta"	1
"Leandra_pilonensis"	1
"Ocotea_puberula"	1
"Persea_pyrifolia"	1
"Psychotria_longipes"	1
"Struthanthus_vulgaris"	1
"Alchornea_glandulosa"	1
"Fuchsia_regia"	1
"Maytenus_robustus"	1
"Miconia_cinnamomifolia"	1
"Piper_dilatatum"	1
"Psidium_cattleianum"	1
"Psychotria_suterella"	1
"Vassobia_breviflora"	1
"Casearia_sylvestris"	1
"Hieronyma_alchorneoides"	1
"Leandra_australis"	1
"Marlierea_reitzii"	1
"Miconia_brasiliensis"	1
"Miconia_discolor"	1
"Miconia_inconspicua"	1
"Piper_sp1_M_SD_022"	1
"Solanum_variabile"	1
"Tournefortia_paniculata"	1
"Didymopanax_angustissimum"	1
"Ficus_sp1_M_SD_022"	1
"Gomidesia_affinis"	1
"Guapira_opposita"	1
"Leandra_laevigata"	1
"Leandra_melastomatoides"	1
"Leandra_refracta"	1
"Myrcia_rufula"	1
"Myrcia_sp1_M_SD_022"	1
"Myrsine_gardneriana"	1
"Myrsine_venesa"	1
"Ocotea_bicolor"	1
"Phytolacca_dioica"	1
"Piper_corintoanum"	1
"Protium_heptaphyllum"	1
"Psidium_guajava"	1
"Rudgea_jasminoides"	1
"Solanum_inodorum"	1
"Solanum_scuticum"	1
"Solanum_sp1_M_SD_022"	1
"Leandra_sabiaensis"	1
"Leandra_sp1_M_SD_022"	1
"Miconia_cabucu"	1
"Miconia_tristis"	1
"Mollinedia_boracensis"	1
"Ocotea_teleiandra"	1
"Psychotria_leiocarpa"	1
"Rhipsalis_campos-portuana"	1
"Rhipsalis_teres"	1
"Solanum_megalochiton"	1
"Solanum_sp2_M_SD_022"	1
"Struthanthus_concinus"	1
"Urera_baccifera"	1
"Agonandra_sp1_M_SD_022"	1
"Casearia_decandra"	1
"Cordia_corymbosa"	1
"Eugenia_melanogyna"	1
"Ficus_sp2_M_SD_022"	1
"Geonoma_gamiova"	1
"Inga_marginata"	1
"Leandra_regnellii"	1
"Miconia_sellowiana"	1
"Miconia_sp1_M_SD_022"	1
"Myrcia_sp2_M_SD_022"	1
"Myrsine_umbellata"	1
"Nectandra_cuspidata"	1
"Neomitranthes_glomerata"	1
"Ocotea_spixiana"	1
"Paullinia_uloptera"	1
"Philodendron_appendiculatum"	1
"Piper_aduncum"	1
"Posoqueria_latifolia"	1
"Psidium_sp1_M_SD_022"	1
"Psychotria_forsteronioides"	1
"Rubus_brasiliensis"	1
"Siphoneugena_densiflora"	1
"Solanum_paraense"	1
"Solanum_rufescens"	1
"Solanum_subsylvestris"	1
"Solanum_swartzianum"	1
"Symplocos_variabilis"	1
"Anthurium_crassipes"	1
"Aureliana_fasciculata"	1
"Bromeliacea_sp1_M_SD_022"	1
"Bromeliacea_sp2_M_SD_022"	1
"Campomanesia_guaviroba"	1
"Campomanesia_xanthocarpa"	1
"Coccosypselum_hasserianum"	1
"Coccosypselum_krauseanum"	1
"Coussarea_contracta"	1
"Drimys_brasiliensis"	1
"Drimys_winterii"	1
"Eugenia_mosenii"	1
"Geonoma_sp1_M_SD_022"	1
"Hedychium_coronarium"	1
"Ixora_heterodoxa"	1
"Miconia_cubatanensis"	1
"Miconia_doriana"	1
"Mollinedia_floribunda"	1
"Myrcia_sp3_M_SD_022"	1
"Nectandra_grandiflora"	1
"Ocotea_aeciphila"	1
"Ocotea_odorifera"	1
"Ocotea_sp1_M_SD_022"	1
"Ouratea_vaccinioides"	1
"Passiflora_sp1_M_SD_022"	1
"Psittacanthus_sp1_M_SD_022"	1
"Solanum_americanum"	1
"Solanum_sancta-catharinae"	1
"Symplocos_tetrandra"	1
"Unidentified_sp1_M_SD_022"	1
"Unidentified_sp2_M_SD_022"	1
"Abuta_sellowiana"	1
"Allibertia_mycifolia"	1
"Andira_pisonis"	1
"Anthurium_scandens"	1
"Aureliana_sp1_M_SD_022"	1
"Cabralea_canjerana"	1
