"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Psychotria_pervillei"	1
"Phoenicophorium_borsigianum"	1
"Canthium_bibracteatum"	1
"Dillenia_ferruginea"	1
"Memecylon_eleagni"	1
"Psidium_cattleianum"	1
"Lasioglossum_mahense"	2
"Apis_mellifera"	2
"Unidentified_sp2_M_PL_095"	2
"Hemipyrellia_sp1_M_PL_095"	2
"Ornidia_obesa"	2
"Nectarinia_dussumieri"	2
"Rhiparida_seychellensis"	2
"Unidentified_sp3_M_PL_095"	2
"Eristalinus_vicarians"	2
"Hemipyrellia_germana"	2
"Parasarcophaga_hirticeps"	2
"Unidentified_sp1_M_PL_095"	2
