"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Pittosporum_senacia"	1
"Chrysobalanus_icaco"	1
"Erythroxylum_sechellarum"	1
"Dillenia_ferruginea"	1
"Paragenipa_wrightii"	1
"Northea_hornei"	1
"Phoenicophorium_borsigianum"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Unidentified_sp3_M_PL_123"	2
"Nectarinia_dussumieri"	2
"Ornidia_obesa"	2
"Hemipyrellia_germana"	2
"Rhiparida_seychellensis"	2
"Megachile_seychellensis"	2
"Phelsuma_sp1_M_PL_123"	2
"Neophyllomyza_approximatonervis"	2
"Cratopus_aurostriatus"	2
"Unidentified_sp2_M_PL_123"	2
"Rhynchium_brunneum"	2
"Unidentified_sp5_M_PL_123"	2
"Polistes_olivaceus"	2
"Tricimba_seychellensis"	2
"Chalcidoma_disjunctum"	2
"Dichaetomyia_fasciculifera"	2
"Eagris_sabadius"	2
"Eristalinus_vicarians"	2
"Hemipyrellia_sp1_M_PL_123"	2
"Lampides_boeticus"	2
"Mabuya_sechellensis"	2
"Unidentified_sp1_M_PL_123"	2
"Unidentified_sp4_M_PL_123"	2
