"Sp"	"MDim"
"Perca_flavescens"	1
"Aplodinotus_grunniens"	1
"Micropterus_dolomieu"	1
"Ambloplites_rupestris"	1
"Ictalurus_punctatus"	1
"Carpiodes_cyprinus"	1
"Catostomus_commersonii"	1
"Lepomis_gibbosus"	1
"Lepomis_macrochirus"	1
"Micropterus_salmoides"	1
"Morone_chrysops"	1
"Sander_vitreus"	1
"Ameiurus_nebulosus"	1
"Notropis_hudsonius"	1
"Percina_caprodes"	1
"Percopsis_omiscomaycus"	1
"Pomoxis_annularis"	1
"Sander_canadensis"	1
"Ameiurus_melas"	1
"Cyprinus_carpio"	1
"Lepomis_cyanellus"	1
"Pomoxis_nigromaculatus"	1
"Notropis_atherinoides"	1
"Etheostoma_nigrum"	1
"Luxilus_cornutus"	1
"Hiodon_tergisus"	1
"Moxostoma_macrolepidotum"	1
"Osmerus_mordax"	1
"Sander_glaucum"	1
"Amia_calva"	1
"Esox_lucius"	1
"Lota_lota"	1
"Noturus_flavus"	1
"Ameiurus_natalis"	1
"Coregonus_clupeaformis"	1
"Cottus_bairdii"	1
"Macrhybopsis_storeriana"	1
"Moxostoma_erythrurum"	1
"Cyprinella_spiloptera"	1
"Etheostoma_flabellare"	1
"Opsopoeodus_emiliae"	1
"Coregonus_artedi"	1
"Esox_americanus"	1
"Etheostoma_blennioides"	1
"Fundulus_diaphanus"	1
"Labidesthes_sicculus"	1
"Lepisosteus_osseus"	1
"Moxostoma_anisurum"	1
"Notropis_volucellus"	1
"Semotilus_atromaculatus"	1
"Anguilla_rostrata"	1
"Carassius_auratus"	1
"Cyprinella_whipplei"	1
"Dorosoma_cepedianum"	1
"Lythrurus_umbratilis"	1
"Notropis_stramineus"	1
"Percina_copelandi"	1
"Culaea_inconstans"	1
"Lepomis_megalotis"	1
"Acipenser_fulvescens"	1
"Ammocrypta_pellucida"	1
"Campostoma_anomalum"	1
"Etheostoma_exile"	1
"Notropis_buccatus"	1
"Notropis_heterodon"	1
"Noturus_gyrinus"	1
"Pimephales_notatus"	1
"Alosa_pseudoharengus"	1
"Apollonia_melanostoma"	1
"Hypentelium_nigricans"	1
"Minytrema_melanops"	1
"Moxostoma_aureolum"	1
"Noturus_miurus"	1
"Lepomis_humilis"	1
"Nocomis_micropogon"	1
"Notemigonus_crysoleucas"	1
"Rhinichthys_cataractae"	1
"Rhinichthys_obtusus"	1
"Coregonus_sp."	1
"Esox_masquinongy"	1
"Etheostoma_caeruleum"	1
"Percina_maculata"	1
"Pimephales_promelas"	1
"Cottus_cognatus"	1
"Erimyzon_sucetta"	1
"Micropterus_sp."	1
"Morone_americana"	1
"Salvelinus_namaycush"	1
"Umbra_limi"	1
"Diplostomum_sp."	2
"Neascus_sp."	2
"Camallanus_oxycephalus"	2
"Posthodiplostomum_minimum"	2
"Proteocephalus_ambloplitis"	2
"Agamonema_sp."	2
"Ichthyocotylurus_sp."	2
"Ergasilus_caeruleus"	2
"Leptorhynchoides_thecatus"	2
"Clinostomum_complanatum"	2
"Pomphorhynchus_bulbocolli"	2
"Spinitectus_gracilis"	2
"Triaenophorus_nodulosus"	2
"Plagioporus_cooperi"	2
"Bothriocephalus_sp."	2
"Spinitectus_carolini"	2
"Diplostomum_flexicaudum"	2
"Proteocephalus_sp."	2
"Rhabdochona_cascadilla"	2
"Myzobdella_sp."	2
"Crepidostomum_cooperi"	2
"Diplostomum_spathaceum"	2
"Piscicola_punctata"	2
"Proteocephalus_pearsei"	2
"Ligula_intestinalis"	2
"Dichelyne_cotylophora"	2
"Myxobolus_sp."	2
"Bothriocephalus_cuspidatus"	2
"Neoechinorhynchus_cylindratus"	2
"Crepidostomum_cornutum"	2
"Leuceruthrus_micropteri"	2
"Megalogonia_ictaluri"	2
"Uvulifer_ambloplitis"	2
"Rhabdochona_sp."	2
"Ergasilus_centrarchidarum"	2
"Acetodextra_amiuri"	2
"Phyllodistomum_sp."	2
"Centrovarium_lobotes"	2
"Bucephalus_elegans"	2
"Dactylogyrus_sp."	2
"Gyrodactylus_sp."	2
"Corallobothrium_fimbriatum"	2
"Eustrongylides_tubifex"	2
"Lernaea_cyprinacea"	2
"Achtheres_pimelodi"	2
"Allocreadium_boleosomi"	2
"Cryptogonimus_chili"	2
"Sanguinicola_sp."	2
"Cleidodiscus_sp."	2
"Anonchohaptor_anomalus"	2
"Bothriocephalus_claviceps"	2
"Triaenophorus_sp."	2
"Eustrongylides_sp."	2
"Echinorhynchus_salmonis"	2
"Myzobdella_lugubris"	2
"Allocreadium_sp."	2
"Polylekithum_ictaluri"	2
"Azygia_angusticauda"	2
"Leuceruthrus_sp."	2
"Alloglossidium_corti"	2
"Microphallus_opacus"	2
"Pseudomurraytrema_copulatum"	2
"Hysterothylacium_brachyurum"	2
"Dichelyne_robusta"	2
"Acanthocephalus_dirus"	2
"Neoechinorhynchus_rutili"	2
"Lernaea_sp."	2
"Prosorhynchoides_pusilla"	2
"Lissorchis_attenuatus"	2
"Sanguinicola_occidentalis"	2
"Neochasmus_umbellus"	2
"Crassiphiala_bulboglossa"	2
"Ichthyocotylurus_platycephalus"	2
"Ligictaluridus_floridanus"	2
"Ligictaluridus_pricei"	2
"Dactylogyrus_buddi"	2
"Lyrodiscus_longibasus"	2
"Urocleidus_aculeatus"	2
"Proteocephalus_stizostethi"	2
"Skrjabinocapillaria_bakeri"	2
"Cystidicola_stigmatura"	2
"Philometra_cylindracea"	2
"Rhabdochona_milleri"	2
"Spiroxys_sp."	2
"Ergasilus_versicolor"	2
"Achtheres_sp."	2
"Henneguya_exilis"	2
"Myxobolus_osburni"	2
"Allocreadium_lobatum"	2
"Crepidostomum_sp."	2
"Proterometra_macrostoma"	2
"Rhipidocotyle_papillosa"	2
"Allacanthochasmus_varius"	2
"Phyllodistomum_lacustri"	2
"Phyllodistomum_lysteri"	2
"Phyllodistomum_staffordi"	2
"Bucephalus_sp."	2
"Ichthyocotylurus_pileatus"	2
"Neascus_rhinichthysi"	2
"Acolpenteron_catostomi"	2
"Dactylogyrus_anchoratus"	2
"Lyrodiscus_sp."	2
"Pellucidhaptor_sp."	2
"Syncleithrium_fusiformis"	2
"Tetracleidus_capax"	2
"Tetracleidus_longus"	2
"Octomacrum_lanceatum"	2
"Octomacrum_sp."	2
"Biacetabulum_sp."	2
"Glaridacris_catostomi"	2
"Eubothrium_crassum"	2
"Bothriocephalus_formosus"	2
"Haplobothrium_globuliforme"	2
"Corallobothrium_sp."	2
"Proteocephalus_exiguus"	2
"Proteocephalus_fluviatilis"	2
"Proteocephalus_perplexus"	2
"Proteocephalus_pinguis"	2
"Capillaria_sp."	2
"Spinitectus_sp."	2
"Philometroides_nodulosa"	2
"Raphidascaris_acus"	2
"Neoechinorhynchus_crassus"	2
"Neoechinorhynchus_tenellus"	2
"Neoechinorhynchus_sp."	2
"Octospinifer_macilentus"	2
"Argulus_appendiculosus"	2
"Argulus_catostomi"	2
"Ergasilus_luciopercarum"	2
"Ergasilus_sp."	2
"Ceratomyxa_sp."	2
"Henneguya_doori"	2
"Henneguya_ohioensis"	2
"Henneguya_rupestris"	2
"Myxobolus_algonquinensis"	2
"Myxobolus_bartai"	2
"Myxobolus_bibullatum"	2
"Myxobolus_burti"	2
"Myxobolus_conspicuous"	2
"Myxobolus_gibbosus"	2
"Myxobolus_inornatus"	2
"Myxobolus_kostiri"	2
"Myxobolus_pendula"	2
"Myxobolus_rotundum"	2
"Myxobolus_scleroperca"	2
"Thelohanellus_notatus"	2
"Thelohanellus_sp."	2
"Zschokkella_sp."	2
"Chloromyxum_gibbosum"	2
"Allocreadium_corti"	2
"Bunodera_luciopercae"	2
"Bunodera_sacculata"	2
"Bunoderina_eucaliae"	2
"Crepidostomum_illionoiense"	2
"Crepidostomum_isostomum"	2
"Crepidostomum_lintoni"	2
"Azygia_longa"	2
"Paurorhynchus_hiodontis"	2
"Allacanthochasmus_artus"	2
"Caecincola_parvulus"	2
"Phyllodistomum_fausti"	2
"Phyllodistomum_lohrenzi"	2
"Phyllodistomum_superbum"	2
"Homalometron_armatum"	2
"Homalometron_pallidum"	2
"Microcreadium_parvum"	2
"Glossidium_geminum"	2
"Macroderoides_spiniferus"	2
"Macroderoides_typicus"	2
"Macroderoides_sp."	2
"Vietsoma_parvum"	2
"Proterometra_sp."	2
"Allacanthochasmus_sp."	2
"Tylodelphys_scheuringi"	2
"Apophallus_brevis"	2
"Ichthyocotylurus_erraticus"	2
"Cotylogaster_occidentalis"	2
"Lintaxine_cokeri"	2
"Actinocleidus_bakeri"	2
"Actinocleidus_oculatus"	2
"Actinocleidus_recurvatus"	2
"Aethycteron_malleus"	2
"Clavunculus_unguis"	2
"Cleidodiscus_alatus"	2
"Cleidodiscus_brachus"	2
"Cleidodiscus_similis"	2
"Cleidodiscus_uniformis"	2
"Cleidodiscus_venardi"	2
"Dactylogyrus_eucalius"	2
"Dactylogyrus_extensus"	2
"Dactylogyrus_ursus"	2
"Dactylogyrus_vastator"	2
"Icelanonchohaptor_fyviei"	2
"Icelanonchohaptor_microcotyle"	2
"Lyrodiscus_rupestris"	2
"Lyrodiscus_seminolensis"	2
"Onchocleidus_chautauquensis"	2
"Onchocleidus_ferox"	2
"Onchocleidus_helicis"	2
"Pellucidhaptor_angularis"	2
"Pellucidhaptor_eremitus"	2
"Pellucidhaptor_microcanthus"	2
"Pseudocolpenteron_pavlovskii"	2
"Tetracleidus_banghami"	2
"Tetracleidus_stentor"	2
"Urocleidus_adspectus"	2
"Urocleidus_baldwini"	2
"Urocleidus_chrysops"	2
"Diclybothrium_armatum"	2
"Neodiscocotyle_carpioditis"	2
"Gyrodactylus_bairdi"	2
"Gyrodactylus_macrochiri"	2
"Gyrodactylus_spathulatus"	2
"Mazocraeoides_olentangiensis"	2
"Mazacraeoides_sp."	2
"Microcotyle_eriensis"	2
"Microcotyle_spinicirrus"	2
"Anonchohaptor_muelleri"	2
"Anonchohaptor_sp"	2
"Pseudomurraytrema_moxostomi"	2
"Tetraonchus_monenteron"	2
"Spartoides_wardi"	2
"Hypocaryophyllaeus_paratarius"	2
"Khawia_iowensis"	2
"Megathylacoides_giganteum"	2
"Proteocephalus_macrocephalus"	2
"Proteocephalus_singularis"	2
"Proteocephalus_wickliffi"	2
"Triaenophorus_stizostedionis"	2
"Unidentified_cestodes"	2
"Glaridacris_sp."	2
"Bothriocephalid_plerocercoids"	2
"Diphyllobothrium_laruei"	2
"Schistocephalus_sp."	2
"Sparganum_pseudosegmentatum"	2
"Unidentified_cestode"	2
"Hysterothylacium_sp."	2
"Camallanus_ancylodirus"	2
"Capillaria_catenata"	2
"Truttaedacnitis_clitellarius"	2
"Cystidicola_lepisostei"	2
"Philometra_sp."	2
"Haplonema_hamulatum"	2
"Haplonema_immutatum"	2
"Rhabdochona_ovifilamenta"	2
"Anisakidae_gen._sp"	2
"Dioctophyma_sp."	2
"Spiroxys_contortus"	2
"Philonema_sp."	2
"Superfamily_Spiruroidea"	2
"Echinorhynchus_leidyi"	2
"Neoechinorhynchus_carpiodi"	2
"Neoechinorhynchus_cristatus"	2
"Neoechinorhynchus_tumidus"	2
"Pomphorhynchus_rocci"	2
"Pomphorhynchus_sp."	2
"Echinorhynchus_sp."	2
"Leptorhynchoides_sp."	2
"Actinobdella_inequiannulata"	2
"Actinobdella_pediculata"	2
"Actinobdella_sp."	2
"Macrobdella_decora"	2
"Placobdella_montifera"	2
"Argulus_sp."	2
"Ergasilus_cotti"	2
"Lernaea_catostomi"	2
"Lernaea_cruciata"	2
"Unidentified_lernaeid"	2
"Achtheres_coregoni"	2
"Salmincola_inermis"	2
"Glochidia_of_Anodonta_sp."	2
