"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Psychotria_pervillei"	1
"Roscheria_melanochaetes"	1
"Gastonia_crassa"	1
"Chrysobalanus_icaco"	1
"Dillenia_ferruginea"	1
"Memecylon_eleagni"	1
"Campnosperma_seychellarum"	1
"Excoecaria_benthiamiana"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Nectarinia_dussumieri"	2
"Hemipyrellia_germana"	2
"Rhiparida_seychellensis"	2
"Unidentified_sp5_M_PL_106"	2
"Pachycerina_seychellensis"	2
"Ceratina_tabescens"	2
"Neophyllomyza_approximatonervis"	2
"Unidentified_sp1_M_PL_106"	2
"Scaptodrosophila_sp1_M_PL_106"	2
"Lygistorrhina_sp1_M_PL_106"	2
"Rhynchium_brunneum"	2
"Unidentified_sp2_M_PL_106"	2
"Unidentified_sp6_M_PL_106"	2
"Forcipomyia_sp1_M_PL_106"	2
"Ornidia_obesa"	2
"Unidentified_sp3_M_PL_106"	2
"Unidentified_sp4_M_PL_106"	2
"Hemipyrellia_sp1_M_PL_106"	2
"Megachile_seychellensis"	2
"Melanostoma_annulipes"	2
"Perissoma_aenescens"	2
"Simosyrphus_aegyptius"	2
"Xylocopa_caffra"	2
