"Sp"	"MDim"
"Cecropia_schreberiana"	1
"Guarea_guidonia"	1
"Schefflera_morototoni"	1
"Alchornea_latifolia"	1
"Dendropanax_arboreus"	1
"Ocotea_floribunda"	1
"Inga_vera"	1
"Ficus_sp1_M_SD_006"	1
"Miconia_prasina"	1
"Musa_acuminata"	1
"Phytolacca_rivinoides"	1
"Tournefortia_hisutissima"	1
"Citrus_sinensis"	1
"Coffea_arabica"	1
"Miconia_laevigatta"	1
"Momordica_charantia"	1
"Murraya_paniculata"	1
"Piper_amalaga"	1
"Roystonea_borinquena"	1
"Solanum_rugosum"	1
"Spindalis_portoricensis"	2
"Loxigilla_portoricensis"	2
"Vireo_altiloquous"	2
"Turdus_plumbeus"	2
"Coereba_flaveola"	2
"Tyrannus_dominicensis"	2
"Nesospingus_speculiferus"	2
"Melanerpes_portoricensis"	2
"Tyrannus_caudifasciatus"	2
"Columba_squamosa"	2
"Euphonia_musica"	2
"Icterus_dominicensis"	2
"Myarchus_antillarum"	2
"Vireo_flavirostris"	2
