"Sp"	"MDim"
"Dipterocarpus_pachyphyllus"	1
"Dipterocarpus_geniculatus"	1
"Dipterocarpus_crinitus"	1
"Dipterocarpus_globosus"	1
"Dipterocarpus_palembanicus"	1
"Dipterocarpus_tempehes"	1
"Dryobalanops_aromatica"	1
"Dryobalanops_lanceolata"	1
"Shorea_smithiana"	1
"Shorea_macrophylla"	1
"Shorea_xantophylla"	1
"Shorea_laxa"	1
"Shorea_argentifolia"	1
"Sternuchopsis_hoplomachus"	2
"Araecerus_corporaali"	2
"Phloebius_sp._1"	2
"Ctenomerus_sp._2"	2
"Manoja_sp._1"	2
"Meregallia_dipterocarpi"	2
"Meregallia_sp._1"	2
"Nanophyes_shoreae"	2
"Nanophyes_sp._2"	2
"Apionidae_Gn._sp._1"	2
"Involvulus_sp._3"	2
"Imathia_sp._1"	2
"Ochyromera_sp._2"	2
"Idotasia_sp._1"	2
"Sternuchopsis_curranae"	2
"Sternuchopsis_dipterocarpi"	2
"Sternuchopsis_shoreaphilus"	2
"Niphades_sp._1"	2
"Orchestes_sp._1"	2
"Orchestes_sp._2"	2
"Orchestes_sp._4"	2
"Coccotrypes_advena"	2
"Coccotrypes_cardamoni"	2
"Coccotrypes_gedeanus"	2
"Coccotrypes_papuanus"	2
"Dryocoetiops_malaccensis"	2
"Xyleborinus_exiguus"	2
"Xyleborinus_similis"	2
"Andrioplecta_shoreae"	2
"Andrioplecta_subpulverula"	2
"Andrioplecta_sp._A"	2
"Andrioplecta_sp._B"	2
"Lamoria_adaptella"	2
"Cosmopterigidae_sp._A"	2
"Assara_albicostalis"	2
"Sesiidae_Gn._Sp._A"	2
"Imma_homocrossa"	2
