"Sp"	"MDim"
"Trema_micrantha"	1
"Cecropia_pachystachia"	1
"Urera_baccifera"	1
"Chamissoa_altissima"	1
"Cabralea_canjerana"	1
"Dendropanax_cuneatum"	1
"Pera_glabrata"	1
"Trichilia_clauseni"	1
"Citharexylum_mirianthum"	1
"Zanthoxylum_hyemale"	1
"Talauma_ovata"	1
"Gomidesia_affinis"	1
"Ocotea_macropoda"	1
"Ocotea_corimbosa"	1
"Miconia_discolor"	1
"Cestrum_sp1_M_SD_012"	1
"Momordica_charantia"	1
"Ocotea_sp1_M_SD_012"	1
"Miconia_elegans"	1
"Pereskia_aculeata"	1
"Persia_major"	1
"Protium_heptaphyllum"	1
"Rubus_sp1_M_SD_012"	1
"Copaifera_langsdorffii"	1
"Maytenus_aquifolium"	1
"Miconia_sp1_M_SD_012"	1
"Palicourea_sp1_M_SD_012"	1
"Paullinia_sp1_M_SD_012"	1
"Xylopia_brasiliensis"	1
"Chlorophora_tinctoria"	1
"Cordia_sp1_M_SD_012"	1
"Ficus_luschnatiana"	1
"Paullinia_rhomboidea"	1
"Piper_sp1_M_SD_012"	1
"Rhipsalis_sp1_M_SD_012"	1
"Tachyphonus_coronatus"	2
"Chiroxiphia_caudata"	2
"Trichothraupis_melanops"	2
"Vireo_olivaceus"	2
"Manacus_manacus"	2
"Saltator_similis"	2
"Dacnis_cayana"	2
"Elaenia_flavogaster"	2
"Pitangus_sulphuratus"	2
"Thraupis_sayaca"	2
"Myiodynastes_maculatus"	2
"Habia_rubica"	2
"Turdus_rufiventris"	2
"Ramphocelus_carbo"	2
"Tyrannus_melancholicus"	2
"Thlypopsis_sordida"	2
"Myiophobus_fasciatus"	2
"Tangara_cayana"	2
"Coereba_flaveola"	2
"Cyclarhis_gujanensis"	2
"Penelope_superciliaris"	2
"Ramphastos_toco"	2
"Turdus_amaurochalinus"	2
"Tyrannus_savanna"	2
"Conirostrum_speciosum"	2
"Cyanocorax_cristatellus"	2
"Pipraeidea_melanonota"	2
"Sirystes_sibilator"	2
"Tityra_cayana"	2
