"Sp"	"MDim"
"Fuchsia_regia"	1
"Justicia_brasiliana"	1
"Hippeastrum_aulicum"	1
"Heliconia_farinosa"	1
"Nematanthus_australis"	1
"Psychotria_suterella"	1
"Nidularium_inocentii"	1
"Ipomea_sp1_M_PL_069_01"	1
"Sinningia_douglasii"	1
"Vriesea_vagans"	1
"Aechmea_blumenavii"	1
"Billbergia_amoena"	1
"Justicia_carnea"	1
"Tillandsia_sp1_M_PL_069_01"	1
"Vriesea_carinata"	1
"Hedychium_coronarium"	1
"Vriesea_erythrodactylon"	1
"Vriesea_incurvata"	1
"Clytolaema_rubricauda"	2
"Thalurania_glaucopis"	2
"Phaethornis_eurynome"	2
"Amazilia_fimbriata"	2
"Amazilia_versicolor"	2
"Ramphodon_naevius"	2
