"Sp"	"MDim"
"Pistacia_lentiscus"	1
"Rubus_ulmifolius"	1
"Rhamnus_lycioides"	1
"Phillyrea_angustifolia"	1
"Myrtus_communis"	1
"Olea_europaea"	1
"Daphne_gnidium"	1
"Smilax_aspera"	1
"Asparagus_aphyllus"	1
"Asparagus_aculeatus"	1
"Lonicera_periclymenum"	1
"Osyris_alba"	1
"Crataegus_monogyna"	1
"Tamus_communis"	1
"Pyrus_bourgaeana"	1
"Rubia_pregrina"	1
"Sylvia_atricapilla"	2
"Turdus_merula"	2
"Sylvia_borin"	2
"Sylvia_melanocephala"	2
"Erithacus_rubecula"	2
"Cyanopica_cyanus"	2
"Sylvia_cantillans"	2
"Turdus_philomelos"	2
"Ficedula_hypoleuca"	2
"Sylvia_communis"	2
"Phoenicurus_phoenicurus"	2
"Sturnus_unicolor"	2
"Sylvia_hortensis"	2
"Luscinia_megarhynchos"	2
"Muscicapa_striata"	2
"Saxicola_torquata"	2
"Sylvia_undata"	2
