"Sp"	"MDim"
"Sorex_araneus"	1
"Neomys_fodiens"	1
"Microtus_oeconomus"	1
"Microtus_arvalis"	1
"Clethrionomys_glareolus"	1
"Clethrionomys_rutilus"	1
"Sorex_minutus"	1
"Apodemus_speciosus"	1
"Apodemus_agrarius"	1
"Sicista_subtilis"	1
"Arvicola_terrestris"	1
"Sorex_arcticus"	1
"Sorex_daphaenodon"	1
"Micromys_minutus"	1
"Talpa_europaea"	1
"Microtus_gregalis"	1
"Microtus_agrestis"	1
"Cricetus_cricetus"	1
"Sorex_caecutiens"	1
"Clethrionomys_rufocanus"	1
"Sorex_isodon"	1
"Sorex_minutissimus"	1
"Neopsylla_mana"	2
"Ctenophthalmus_assimilis"	2
"Megabothris_rectangulatus"	2
"Amalaraeus_penicilliger"	2
"Palaeopsylla_soricis"	2
"Hystrichopsylla_talpae"	2
"Frontopsylla_elata"	2
"Megabothris_turbidus"	2
