"Sp"	"MDim"
"Clethrionomys_glareolus"	1
"Sorex_araneus"	1
"Apodemus_flavicollis"	1
"Microtus_arvalis"	1
"Apodemus_uralensis"	1
"Spermophilus_pygmaeus"	1
"Talpa_europaea"	1
"Spermophilus_major"	1
"Sorex_minutus"	1
"Arvicola_terrestris"	1
"Sicista_betulina"	1
"Apodemus_agrarius"	1
"Clethrionomys_rutilus"	1
"Sciurus_vulgaris"	1
"Microtus_agrestis"	1
"Neomys_fodiens"	1
"Microtus_oeconomus"	1
"Tamias_sibiricus"	1
"Marmota_bobak"	1
"Dryomys_nitedula"	1
"Allocricetulus_eversmanni"	1
"Cricetulus_migratorius"	1
"Cricetus_cricetus"	1
"Sicista_subtilis"	1
"Spermophilus_suslicus"	1
"Myoxus_glis"	1
"Stenoponia_suknevi"	2
"Rostropsylla_daca"	2
"Rhadinopsylla_li"	2
"Xenopsylla_nubica"	2
"Wagnerina_tuvensis"	2
"Stenoponia_vlasovi"	2
"Tarsopsylla_octodecimdentata"	2
"Wagnerina_schelkovnikovi"	2
"Stenoponia_tripectinata"	2
"Xenopsylla_hirtipes"	2
"Rhadinopsylla_socia"	2
"Xenopsylla_skrjabini"	2
"Xenopsylla_cheopis"	2
"Rhadinopsylla_pentacantha"	2
"Xenopsylla_nuttalli"	2
"Xenopsylla_persica"	2
"Xenopsylla_conformis"	2
"Xenopsylla_magdalinae"	2
"Wagnerina_longicauda"	2
"Peromyscopsylla_tikhomirovae"	2
"Stenoponia_montana"	2
"Rhadinopsylla_rothschildi"	2
"Stenoponia_conspecta"	2
"Stenoponia_ivanovi"	2
"Stenoponia_sidimi"	2
"Echidnophaga_oschanini"	2
"Rhadinopsylla_pseudodahurica"	2
"Xenopsylla_gerbilli"	2
"Rhadinopsylla_ucrainica"	2
"Megabothris_asio"	2
"Megabothris_calcarifer"	2
"Synosternus_longispinus"	2
"Amphipsylla_georgica"	2
"Neopsylla_mana"	2
