"Sp"	"MDim"
"Crataegus_monogyna"	1
"Prunus_mahaleb"	1
"Berberis_vulgaris"	1
"Juniperus_phoenicea"	1
"Lonicera_arborea"	1
"Rosa_canina"	1
"Taxus_baccata"	1
"Hedera_helix"	1
"Juniperus_communis"	1
"Juniperus_sabina"	1
"Sorbus_aria"	1
"Daphne_laureola"	1
"Amelanchier_ovalis"	1
"Rhamnus_myrtifolius"	1
"Rhamnus_saxatilis"	1
"Lonicera_splendida"	1
"Juniperus_oxycedrus"	1
"Paeonia_officinalis"	1
"Turdus_merula"	2
"Turdus_viscivorus"	2
"Turdus_iliacus"	2
"Turdus_torquatus"	2
"Phoenicurus_ochruros"	2
"Erithacus_rubecula"	2
"Fringilla_coelebs"	2
"Parus_ater"	2
"Sylvia_atricapilla"	2
"Coccothraustes_coccothraustes"	2
"Columba_palumbus"	2
"Corvus_corone"	2
"Parus_major"	2
"Turdus_pilaris"	2
"Garrulus_glandarius"	2
"Parus_caeruleus"	2
"Phoenicurus_phoenicurus"	2
"Sitta_europaea"	2
"Emberiza_cia"	2
"Loxia_curvirostra"	2
"Parus_cristatus"	2
"Pica_pica"	2
"Turdus_philomelos"	2
"Corvus_corax"	2
"Dendrocopos_major"	2
"Ficedula_hypoleuca"	2
"Sylvia_borin"	2
"Sylvia_cantillans"	2
