"Sp"	"MDim"
"Rhombomys_opimus"	1
"Meriones_libycus"	1
"Spermophilus_fulvus"	1
"Meriones_meridianus"	1
"Spermophilopsis_leptodactylus"	1
"Dipus_sagitta"	1
"Blanfordimys_afghanus"	1
"Allactaga_elater"	1
"Microtus_socialis"	1
"Cricetulus_migratorius"	1
"Apodemus_uralensis"	1
"Allactaga_severtzovi"	1
"Pygeretmus_pumilio"	1
"Calomyscus_mystax"	1
"Microtus_transcaspicus"	1
"Eremodipus_lichtensteini"	1
"Nesokia_indica"	1
"Xenopsylla_gerbilli"	2
"Xenopsylla_hirtipes"	2
"Xenopsylla_conformis"	2
"Citellophilus_trispinus"	2
"Xenopsylla_nuttalli"	2
"Nosopsyllus_laeviceps"	2
"Paradoxopsyllus_teretifrons"	2
"Nosopsyllus_turkmenicus"	2
"Coptopsylla_olgae"	2
"Coptopsylla_lamellifer"	2
"Rostropsylla_daca"	2
"Nosopsyllus_tersus"	2
"Coptopsylla_bairamalensis"	2
"Rhadinopsylla_cedestis"	2
"Stenoponia_vlasovi"	2
"Echidnophaga_oschanini"	2
"Paradoxopsyllus_repandus"	2
"Neopsylla_setosa"	2
"Ctenophthalmus_dolichus"	2
"Mesopsylla_eucta"	2
"Nosopsyllus_consimilis"	2
"Amphipsylla_parthiana"	2
"Desertopsylla_rothschildi"	2
"Frontopsylla_macrophthalma"	2
"Leptopsylla_taschenbergi"	2
"Ophthalmopsylla_karakum"	2
"Amphipsylla_schelkovnikovi"	2
"Ophthalmopsylla_volgensis"	2
"Mesopsylla_lenis"	2
"Amphipsylla_rossica"	2
"Peromyscopsylla_tikhomirovae"	2
"Nosopsyllus_fidus"	2
"Xenopsylla_persica"	2
"Nosopsyllus_philippovi"	2
"Phaenopsylla_kopetdag"	2
"Paradoxopsyllus_microphthalmus"	2
"Amphipsylla_argoi"	2
"Phaenopsylla_tiflovi"	2
"Wagnerina_schelkovnikovi"	2
