"Sp"	"MDim"
"Apodemus_uralensis"	1
"Ellobius_tancrei"	1
"Cricetulus_migratorius"	1
"Alticola_argentatus"	1
"Dryomys_nitedula"	1
"Microtus_juldaschi"	1
"Pectinoctenus_nemorosa"	2
"Amphipsylla_dumalis"	2
"Leptopsylla_taschenbergi"	2
"Amphipsylla_kuznetzovi"	2
"Ctenophthalmus_dux"	2
"Callopsylla_caspia"	2
"Ceratophyllus_sciurorum"	2
"Amalaraeus_penicilliger"	2
"Leptopsylla_nana"	2
"Frontopsylla_elata"	2
"Ctenophthalmus_assimilis"	2
"Neopsylla_mana"	2
"Frontopsylla_protera"	2
"Amphipsylla_phaiomydis"	2
"Ophthalmopsylla_praefecta"	2
"Amphipsylla_schelkovnikovi"	2
"Ctenophthalmus_dilatatus"	2
"Neopsylla_pleskei"	2
"Ctenophthalmus_golovi"	2
"Amphipsylla_primaris"	2
