"Sp"	"MDim"
"Ficus_vogelii"	1
"Bridelia_micrantha"	1
"Halleria_lucida"	1
"Ficus_natalensis"	1
"Apodytes_dimidiata"	1
"Trema_orientalis"	1
"Dovyalis_longispina"	1
"Sideroxylon_inerme"	1
"Trichilia_emetica"	1
"Vepris_undulata"	1
"Erianthemum_dregei"	1
"Euclea_natalensis"	1
"Antidesma_venosum"	1
"Ekebergia_capensis"	1
"Strelitzia_nicholai"	1
"Mimusops_caffra"	1
"Cholorocichla_flaviventris"	2
"Pogoniulus_bilineatus"	2
"Pycnonotus_barbatus"	2
"Buccanodon_leucotis"	2
"Unidentified_sp1_M_SD_008"	2
"Zosterops_pallidus"	2
"Bycanistes_buccinator"	2
"Lumprocolius_corruscus"	2
"Andropadus_importunus"	2
"Tauraco_porphyrocephalus"	2
