"Sp"	"MDim"
"Spermophilus_fulvus"	1
"Marmota_caudata"	1
"Meriones_tamariscinus"	1
"Cricetulus_migratorius"	1
"Microtus_gregalis"	1
"Apodemus_uralensis"	1
"Allactaga_elater"	1
"Allactaga_major"	1
"Marmota_baibacina"	1
"Alticola_argentatus"	1
"Microtus_socialis"	1
"Apodemus_agrarius"	1
"Microtus_kirgisorum"	1
"Clethrionomys_centralis"	1
"Ellobius_talpinus"	1
"Citellophilus_trispinus"	2
"Neopsylla_setosa"	2
"Oropsylla_ilovaiskii"	2
"Citellophilus_lebedewi"	2
"Nosopsyllus_aralis"	2
"Rhadinopsylla_li"	2
"Oropsylla_silantiewi"	2
"Neopsylla_teratura"	2
"Frontopsylla_elata"	2
"Amphipsylla_schelkovnikovi"	2
"Pectinoctenus_nemorosa"	2
"Rhadinopsylla_bivirgis"	2
"Mesopsylla_hebes"	2
"Callopsylla_caspia"	2
"Nosopsyllus_fidus"	2
"Amphipsylla_rossica"	2
"Rhadinopsylla_angusta"	2
"Amphipsylla_asiatica"	2
"Frontopsylla_macrophthalma"	2
"Amphipsylla_anceps"	2
"Ctenophthalmus_assimilis"	2
"Neopsylla_pleskei"	2
"Amalaraeus_penicilliger"	2
"Neopsylla_meridiana"	2
"Amphipsylla_primaris"	2
"Ctenophthalmus_golovi"	2
"Frontopsylla_protera"	2
"Amphipsylla_sibirica"	2
"Peromyscopsylla_bidentata"	2
"Amphipsylla_dumalis"	2
"Frontopsylla_ornata"	2
"Rhadinopsylla_cedestis"	2
"Frontopsylla_ambigua"	2
"Neopsylla_mana"	2
