"Sp"	"MDim"
"Myospalax_myospalax"	1
"Spermophilus_erythrogenys"	1
"Cricetulus_migratorius"	1
"Apodemus_uralensis"	1
"Microtus_arvalis"	1
"Alticola_strelzowi"	1
"Ellobius_talpinus"	1
"Sicista_tianshanica"	1
"Arvicola_terrestris"	1
"Microtus_oeconomus"	1
"Allactaga_major"	1
"Clethrionomys_rufocanus"	1
"Apodemus_agrarius"	1
"Microtus_gregalis"	1
"Allocricetulus_eversmanni"	1
"Alticola_argentatus"	1
"Cricetus_cricetus"	1
"Sicista_subtilis"	1
"Ctenophthalmus_dilatatus"	2
"Citellophilus_ullus"	2
"Frontopsylla_elata"	2
"Amphipsylla_schelkovnikovi"	2
"Ctenophthalmus_assimilis"	2
"Pectinoctenus_nemorosa"	2
"Megabothris_rectangulatus"	2
"Amphipsylla_dumalis"	2
"Amphipsylla_primaris"	2
"Neopsylla_democratica"	2
"Neopsylla_mana"	2
"Amphipsylla_anceps"	2
"Leptopsylla_sicistae"	2
"Ctenophthalmus_arvalis"	2
"Frontopsylla_ornata"	2
"Neopsylla_setosa"	2
"Amalaraeus_penicilliger"	2
"Hystrichopsylla_talpae"	2
"Mesopsylla_hebes"	2
"Leptopsylla_nana"	2
"Rhadinopsylla_ioffi"	2
"Amphipsylla_rossica"	2
"Callopsylla_caspia"	2
"Frontopsylla_elatoides"	2
"Pectinoctenus_lauta"	2
"Nosopsyllus_consimilis"	2
"Oropsylla_ilovaiskii"	2
"Paraneopsylla_ioffi"	2
