"Sp"	"MDim"
"Lagurus_lagurus"	1
"Allocricetulus_eversmanni"	1
"Alticola_strelzowi"	1
"Spermophilus_erythrogenys"	1
"Clethrionomys_rutilus"	1
"Cricetulus_barabensis"	1
"Microtus_oeconomus"	1
"Microtus_arvalis"	1
"Apodemus_agrarius"	1
"Sicista_subtilis"	1
"Microtus_gregalis"	1
"Ctenophthalmus_arvalis"	2
"Pectinoctenus_pavlovskii"	2
"Frontopsylla_elata"	2
"Citellophilus_tesquorum"	2
"Callopsylla_caspia"	2
"Neopsylla_pleskei"	2
"Amphipsylla_primaris"	2
"Amphipsylla_rossica"	2
"Megabothris_walkeri"	2
"Leptopsylla_segnis"	2
