"Sp"	"MDim"
"Coffea_macrocarpa"	1
"Sideroxylon_puberulum"	1
"Phyllanthus_phillyreifolius"	1
"Badula_platiphylla"	1
"Coffea_mauritiana"	1
"Warneckea_trinervis"	1
"Antirhea_borbonica"	1
"Grangeria_borbonica"	1
"Helichrysum_proteoides"	1
"Mimusops_erythroxylon"	1
"Aphloia_theiformis"	1
"Agauria_salicifolia"	1
"Psiadia_terebinthina"	1
"Bertiera_zaluzania"	1
"Gaertnera_rotundifolia"	1
"Stillingia_lineata"	1
"Faujasiopsis_flexuosa"	1
"Olea_lancea"	1
"Cordemoya_integrifolia"	1
"Euodia_chapelieri"	1
"Monimiastrum_globosum"	1
"Ochna_mauritiana"	1
"Erythrospermum_monticolum"	1
"Ocotea_laevigata"	1
"Polyscias_mauritiana"	1
"Nacoleia_sp3_M_PL_065"	2
"Apis_mellifera"	2
"Technomyrmex_albipes"	2
"Brachymyrmex_sp2_M_PL_065"	2
"Pheidole_megacephala"	2
"Pachycerina_crinicornis"	2
"Stomorhina_lunata"	2
"Psilopa_iceryae"	2
"Allograpta_nasuta"	2
"Chaetocnema_sp2_M_PL_065"	2
"Nacoleia_sp4_M_PL_065"	2
"Melanostoma_bituberculatum"	2
"Mordellidae_sp1_M_PL_065"	2
"Paragus_borbonicus"	2
"Lygistorrhina_sp2_M_PL_065"	2
"Panara_naso"	2
"Zosterops_mauritianus"	2
"Ahasverus_advena"	2
"Chrysomya_megacephala"	2
"Drosophila_sp2_M_PL_065"	2
"Eilema_squalida"	2
"Gelechioidea_sp1_M_PL_065"	2
"Ischiodon_aegyptius"	2
"Polistes_hebraeus"	2
"Scopariinae_sp1_M_PL_065"	2
"Trichoplusia_indicator"	2
"Achaea_finita"	2
"Acopsis_viridicans"	2
"Aganais_borbonica"	2
"Agrostis_atritegulator"	2
"Cephonodes_trochilus"	2
"Cerambycidae_sp1_M_PL_065"	2
"Eristalinus_flaveolus"	2
"Foudia_madagascariense"	2
"Hippotion_eson"	2
"Limonia_sp1_M_PL_065"	2
"Lygaeidae_sp2_M_PL_065"	2
"Mordellidae_sp2_M_PL_065"	2
"Ornidia_obesa"	2
"Peribaea_sp1_M_PL_065"	2
"Phelsuma_cepediana"	2
"Pycnonotus_jocosus"	2
"Spodoptera_littoralis"	2
"Tarundia_servillei"	2
