"Sp"	"MDim"
"Microtus_arvalis"	1
"Sorex_araneus"	1
"Neomys_fodiens"	1
"Clethrionomys_glareolus"	1
"Talpa_europaea"	1
"Microtus_agrestis"	1
"Arvicola_terrestris"	1
"Sorex_minutus"	1
"Apodemus_uralensis"	1
"Apodemus_agrarius"	1
"Sicista_betulina"	1
"Sorex_minutissimus"	1
"Apodemus_flavicollis"	1
"Micromys_minutus"	1
"Crocidura_suaveolens"	1
"Palaeopsylla_soricis"	2
"Ctenophthalmus_assimilis"	2
"Amphipsylla_rossica"	2
"Ctenophthalmus_agyrtes"	2
"Doratopsylla_dasycnema"	2
"Megabothris_turbidus"	2
"Ctenophthalmus_uncinatus"	2
"Hystrichopsylla_talpae"	2
"Amalaraeus_penicilliger"	2
"Megabothris_rectangulatus"	2
"Ctenophthalmus_bisoctodentatus"	2
"Amphipsylla_vinogradovi"	2
"Paradoxopsyllus_scorodumovi"	2
"Leptopsylla_segnis"	2
"Peromyscopsylla_bidentata"	2
"Peromyscopsylla_silvatica"	2
"Nosopsyllus_fasciatus"	2
"Rhadinopsylla_integella"	2
