"Sp"	"MDim"
"Perca_flavescens"	1
"Ambloplites_rupestris"	1
"Micropterus_dolomieui"	1
"Catostomus_commersonii"	1
"Notropis_hudsonius"	1
"Lepomis_gibbosus"	1
"Catostomus_catostomus"	1
"Ameiurus_nebulosus"	1
"Coregonus_clupeaformis"	1
"Percopsis_omiscomaycus"	1
"Lota_lota"	1
"Salvelinus_fontinalis_x_Salvelinus_namaycush"	1
"Coregonus_artedi"	1
"Esox_lucius"	1
"Osmerus_mordax"	1
"Prosopium_cylindraceum"	1
"Coregonus_hoyi"	1
"Petromyzon_marinus"	1
"Micropterus_salmoides"	1
"Oncorhynchus_nerka"	1
"Sander_vitreus"	1
"Culaea_inconstans"	1
"Etheostoma_nigrum"	1
"Cottus_bairdii"	1
"Salvelinus_namaycush"	1
"Cottus_cognatus"	1
"Ictalurus_punctatus"	1
"Luxilus_cornutus"	1
"Semotilus_atromaculatus"	1
"Couesius_plumbeus"	1
"Cyprinus_carpio"	1
"Pimephales_notatus"	1
"Amia_calva"	1
"Etheostoma_exile"	1
"Notropis_heterolepis"	1
"Oncorhynchus_mykiss"	1
"Salvelinus_fontinalis"	1
"Morone_chrysops"	1
"Umbra_limi"	1
"Cottus_ricei"	1
"Pomoxis_nigromaculatus"	1
"Pungitius_pungitius"	1
"Rhinichthys_cataractae"	1
"Acipenser_fulvescens"	1
"Alosa_pseudoharengus"	1
"Fundulus_diaphanus"	1
"Moxostoma_macrolepidotum"	1
"Oncorhynchus_tshawytscha"	1
"Phoxinus_neogaeus"	1
"Sander_canadensis"	1
"Apollonia_melanostoma"	1
"Notemigonus_crysoleucas"	1
"Percina_caprodes"	1
"Myoxocephalus_thompsonii"	1
"Notropis_atherinoides"	1
"Noturus_flavus"	1
"Oncorhynchus_gorbuscha"	1
"Pimephales_promelas"	1
"Carpiodes_cyprinus"	1
"Nocomis_biguttatus"	1
"Oncorhynchus_kisutch"	1
"Rhinichthys_obtusus"	1
"Esox_masquinongy"	1
"Notropis_volucellus"	1
"Phoxinus_eos"	1
"Pomoxis_annularis"	1
"Salmo_trutta"	1
"Carassius_auratus"	1
"Coregonus_alpenae"	1
"Dorosoma_cepedianum"	1
"Margariscus_nachtriebi"	1
"Notropis_heterodon"	1
"Notropis_rubellus"	1
"Coregonus_nigripinnis"	1
"Cyprinus_carpio_x_Carassius_auratus"	1
"Fundulus_diaphanus_menona"	1
"Gasterosteus_aculeatus"	1
"Lepomis_cyanellus"	1
"Lepomis_macrochirus"	1
"Acanthocephalus_dirus"	2
"Acetodextra_amiuri"	2
"Achtheres_pimelodi"	2
"Acolpenteron_catostomi"	2
"Acolpenteron_ureteroecetes"	2
"Actinobdella_inequiannulata"	2
"Actinobdella_sp"	2
"Actinocleidus_recurvatus"	2
"Aethycteron_malleus"	2
"Agamonema_sp."	2
"Agamospirura_sp."	2
"Allacanthochasmus_artus"	2
"Allacanthochasmus_varius"	2
"Allocreadium_lobatum"	2
"Alloglossidium_corti"	2
"Anodontoides_ferussacianus"	2
"Anonchohaptor_anomalus"	2
"Apophallus_brevis"	2
"Argulus_catostomi"	2
"Argulus_japonicus"	2
"Argulus_sp."	2
"Azygia_angusticauda"	2
"Azygia_longa"	2
"Bothriocephalus_claviceps"	2
"Bothriocephalus_cuspidatus"	2
"Bothriocephalus_formosus"	2
"Bothriocephalus_sp."	2
"Bucephalus_elegans"	2
"Bucephalus_sp."	2
"Bunodera_sacculata"	2
"Bunoderina_eucaliae"	2
"Caecincola_parvulus"	2
"Camallanus_oxycephalus"	2
"Camallanus_sp."	2
"Capillaria_bakeri"	2
"Capillaria_catenata"	2
"Capillaria_catostomi"	2
"Capillaria_salvelini"	2
"Capillaria_sp."	2
"Centrovarium_lobotes"	2
"Clavunculus_bursatus"	2
"Cleidodiscus_brachus"	2
"Cleidodiscus_robustus"	2
"Clinostomum_complanatum"	2
"Contracaecum_sp."	2
"Corallobothrium_fimbriatum"	2
"Corallotaenia_minutia"	2
"Crassiphiala_bulboglossa"	2
"Crepidostomum_cooperi"	2
"Crepidostomum_cornutum"	2
"Crepidostomum_farionis"	2
"Crepidostomum_isostomum"	2
"Crepidostomum_lintoni"	2
"Creptotrema_funduli"	2
"Cryptogonimus_chili"	2
"Cyathocephalus_truncatus"	2
"Cystidicola_farionis"	2
"Cystidicola_sp."	2
"Cystidicola_stigmatura"	2
