"Sp"	"MDim"
"Clethrionomys_rutilus"	1
"Clethrionomys_rufocanus"	1
"Microtus_agrestis"	1
"Microtus_oeconomus"	1
"Sorex_araneus"	1
"Tamias_sibiricus"	1
"Apodemus_peninsulae"	1
"Sicista_betulina"	1
"Sorex_caecutiens"	1
"Peromyscopsylla_silvatica"	2
"Amalaraeus_penicilliger"	2
"Megabothris_rectangulatus"	2
"Hystrichopsylla_talpae"	2
"Neopsylla_acanthina"	2
"Neopsylla_mana"	2
"Ctenophthalmus_uncinatus"	2
"Peromyscopsylla_ostsibirica"	2
"Palaeopsylla_soricis"	2
"Corrodopsylla_birulai"	2
"Ceratophyllus_indages"	2
"Megabothris_calcarifer"	2
"Amphipsylla_sibirica"	2
"Catallagia_dacenkoi"	2
"Catallagia_ioffi"	2
"Neopsylla_pleskei"	2
"Ctenophyllus_armatus"	2
"Megabothris_turbidus"	2
