"Sp"	"MDim"
"Geissomeria_schottiana"	1
"Justicia_scheidweileri"	1
"Ruellia_brevifolia"	1
"Passiflora_speciosa"	1
"Mendoncia_velloziana"	1
"Fridericia_speciosa"	1
"Corymborkis_flava"	1
"Heliconia_simulans"	1
"Mutisia_speciosa"	1
"Lantana_camara"	1
"Rubus_rosaefolius"	1
"Passiflora_kermesina"	1
"Hyptis_asperrima"	1
"Ruellia_subsessilis"	1
"Thalurania_glucopis"	2
"Phaethornis_squalidus"	2
"Phaethornis_ruber"	2
"Calliphlox_amethystina"	2
"Chlorostilbon_aureoventris"	2
"Phaethornis_pretrei"	2
"Amazilia_fimbriata"	2
"Amazilia_lactea"	2
