"Sp"	"MDim"
"Salix_glauca"	1
"Epilobium_latifolium"	1
"Cerastium_alpinum"	1
"Ledum_palustre"	1
"Dryas_integrifolia"	1
"Saxifraga_triscupidata"	1
"Polygonum_viviparum"	1
"Pyrola_grandiflora"	1
"Papaver_radicatum"	1
"Pedicularis_lapponica"	1
"Campanula_gieseckiana"	1
"Rhododendron_lapponicum"	1
"Stellaria_longiceps"	1
"Tofieldia_pusilla"	1
"Nysius_groenlandicus"	2
"Spilogona_sanctpauli"	2
"Eupeodes_curtus"	2
"Eupeodes_luniger"	2
"Smittia_sp1_M_PL_052"	2
"Sphaerophoria_scripta"	2
"Delia_platura"	2
"Eupithesia_sobrinata"	2
"Phaonia_pallidisquama"	2
"Syngrapha_borea"	2
"Aedes_nigripes"	2
"Delia_fabricii"	2
"Dolichopus_groenlandicus"	2
"Helophilus_borealis"	2
"Helophilus_groenlandicus"	2
"Lasiestra_leucocycla"	2
"Nowickia_sp1_M_PL_052"	2
"Ramphomyia_nigrita"	2
"Thysanoptera_sp1_M_PL_052"	2
"Aedes_impiger"	2
"Botanophila_profuga"	2
"Bradysia_sp1_M_PL_052"	2
"Clossiana_chariclea"	2
"Colias_hecla"	2
"Dasyhelea_sp1_M_PL_052"	2
"Drymeia_groenlandica"	2
"Eurois_occulta"	2
"Oedemagena_tarandi"	2
"Paregle_audacula"	2
"Pegoplata_tundrica"	2
"Periscepsia_stylata"	2
"Platycheirus_hyperboreus"	2
"Platycheirus_lundbecki"	2
"Platycheirus_varipes"	2
"Stenomacrus_sp1_M_PL_052"	2
"Syngrapha_u.aureum"	2
"Unidentified_sp1_M_PL_052"	2
"Unidentified_sp2_M_PL_052"	2
