"Sp"	"MDim"
"Dillenia_ferruginea"	1
"Gastonia_crassa"	1
"Erythroxylum_sechellarum"	1
"Nephrosperma_vanhoutteanum"	1
"Psychotria_pervillei"	1
"Roscheria_melanochaetes"	1
"Memecylon_eleagni"	1
"Aphloia_theiformis"	1
"Campnosperma_seychellarum"	1
"Cinnamomum_verum"	1
"Paragenipa_wrightii"	1
"Lasioglossum_mahense"	2
"Apis_mellifera"	2
"Nectarinia_dussumieri"	2
"Lygistorrhina_sp1_M_PL_102"	2
"Phelsuma_sp1_M_PL_102"	2
"Ornidia_obesa"	2
"Unidentified_sp1_M_PL_102"	2
"Mabuya_sechellensis"	2
"Neavella_albipectus"	2
"Cratopus_aurostriatus"	2
"Pachycerina_seychellensis"	2
"Parasarcophaga_hirticeps"	2
"Polistes_olivaceus"	2
"Unidentified_sp2_M_PL_102"	2
"Dichaetomyia_fasciculifera"	2
"Foudia_madagascariensis"	2
"Plagiostenopterina_cyanosoma"	2
"Scaptodrosophila_sp1_M_PL_102"	2
"Unidentified_sp3_M_PL_102"	2
"Unidentified_sp4_M_PL_102"	2
"Unidentified_sp5_M_PL_102"	2
