"Sp"	"MDim"
"Arvicola_terrestris"	1
"Lagurus_lagurus"	1
"Clethrionomys_glareolus"	1
"Cricetus_cricetus"	1
"Microtus_oeconomus"	1
"Microtus_gregalis"	1
"Spermophilus_pygmaeus"	1
"Marmota_bobak"	1
"Allocricetulus_eversmanni"	1
"Neomys_fodiens"	1
"Sorex_araneus"	1
"Cricetulus_migratorius"	1
"Microtus_arvalis"	1
"Allactaga_major"	1
"Apodemus_uralensis"	1
"Spermophilus_major"	1
"Sicista_subtilis"	1
"Megabothris_walkeri"	2
"Ctenophthalmus_breviatus"	2
"Citellophilus_tesquorum"	2
"Ctenophthalmus_assimilis"	2
"Neopsylla_pleskei"	2
"Amalaraeus_penicilliger"	2
"Neopsylla_setosa"	2
"Oropsylla_silantiewi"	2
"Frontopsylla_elata"	2
"Stenoponia_ivanovi"	2
"Amphipsylla_sibirica"	2
"Amphipsylla_rossica"	2
"Mesopsylla_hebes"	2
"Palaeopsylla_soricis"	2
"Hystrichopsylla_talpae"	2
"Peromyscopsylla_bidentata"	2
"Amphipsylla_kuznetzovi"	2
"Amphipsylla_prima"	2
"Pectinoctenus_pavlovskii"	2
"Oropsylla_ilovaiskii"	2
"Corrodopsylla_birulai"	2
"Frontopsylla_elatoides"	2
"Leptopsylla_segnis"	2
