"Sp"	"MDim"
"Cyprinus_carpio_(exotic)"	1
"Chalcalburnus_sp"	1
"Mastacembelus_mastacembelus"	1
"Hypophthalmichthys_molitrix"	1
"Ctenopharyngodon"	1
"Carassius_carassius_(exotic)"	1
"Diplostomum_spathaceum"	2
"Argulus_sp1"	2
"Argulus_sp2"	2
"Lernaea_cyprinacea"	2
"Myxobolus_molnari"	2
"Mastacembelocleidus_heteranchorus"	2
"Dactylogyrus_extensus"	2
"Dactylogyrus_alatus"	2
"Dactylogyrus_hypophthalmichthys"	2
"Dactylogyrus_lamellatus"	2
"Dactylogyrus_suchengtaii"	2
"Gyrodactylus_stankovici"	2
"Ligula_intestinalis"	2
"Polyonchobothrium_sp"	2
"Pseudocapillaria_tomentosa"	2
