"Sp"	"MDim"
"Clethrionomys_rutilus"	1
"Clethrionomys_rufocanus"	1
"Tamias_sibiricus"	1
"Apodemus_peninsulae"	1
"Microtus_maximowiczii"	1
"Megabothris_advenarius"	2
"Amphipsylla_marikovskii"	2
"Catallagia_dacenkoi"	2
"Catallagia_ioffi"	2
"Ceratophyllus_indages"	2
"Amalaraeus_ioffi"	2
"Catallagia_striata"	2
"Amalaraeus_penicilliger"	2
"Hystrichopsylla_microti"	2
"Neopsylla_acanthina"	2
"Peromyscopsylla_ostsibirica"	2
"Ctenophthalmus_pisticus"	2
"Rhadinopsylla_integella"	2
"Stenoponia_montana"	2
"Ctenophthalmus_congeneroides"	2
"Frontopsylla_elata"	2
"Ctenophyllus_armatus"	2
"Megabothris_bispinosa"	2
"Nosopsyllus_fasciatus"	2
"Ceratophyllus_anisus"	2
