"Sp"	"MDim"
"Oecophylla_smaragdina"	1
"Crematogaster_fusca"	1
"Anonychomyrma_gilberti"	1
"Crematogaster_pythia"	1
"Polyrhachis_foreli"	1
"Technomyrmex_albipes_"	1
"Paratrechina_vaga"	1
"Pheidole_platypus"	1
"Monomorium_floricola"	1
"Camponotus_vitreus"	1
"Leptomyrmex_unicolor"	1
"Tetramorium_validiusculum"	1
"Polyrhachis_sp1_M_PA_004"	1
"Turneria_bidentata"	1
"Rhoptromyrmex_wroughtonii"	1
"Polyrhachis_sp2_M_PA_004"	1
"Polyrhachis_yorkana"	1
"Tapinoma_melanocephalum"	1
"Camponotus_sp1_M_PA_004"	1
"Tetraponera_nitida"	1
"Crematogaster_sp1_M_PA_004"	1
"Camponotus_sp2_M_PA_004"	1
"Paratrechina_minutula"	1
"Pheidole_impressiceps"	1
"Pheidole_sp1_M_PA_004"	1
"Polyrhachis_sp3_M_PA_004"	1
"Monomorium_intrudens"	1
"Polyrhachis_sp4_M_PA_004"	1
"Tapinoma_minutum"	1
"Tetramorium_insolens"	1
"Echinopla_australis"	1
"Monomorium_fieldi"	1
"Odontomachus_cephalotes"	1
"Polyrhachis_cupreata"	1
"Polyrhachis_mucronata"	1
"Polyrhachis_thusnelda"	1
"Rhytidoponera_spoliata"	1
"Camponotus_sp3_M_PA_004"	1
"Podomyrma_sp1_M_PA_004"	1
"Polyrhachis_delicata"	1
"Strumigenys_guttulata"	1
"Merremia_peltata"	2
"Flagellaria_indica"	2
"Macaranga_involucrata_subsp._mallotoides"	2
"Homalanthus_novoguineensis"	2
"Entada_phaseoloides"	2
"Ardisia_pachyrrhachis"	2
"Ipomoea_indica"	2
"Rockinghamia_angustifolia"	2
"Syzygium_erythrocalyx"	2
"Cryptocarya_murrayi"	2
"Ichnocarpus_frutescens"	2
"Normanbya_normanbyi"	2
"Dysoxylum_pettigrewianum"	2
"Endospermum_myrmecophilum"	2
"Licuala_ramsayi"	2
"Castanospermum_australe"	2
"Archontophoenix_alexandrae"	2
"Cardwellia_sublimis"	2
"Clerodendrum_tracyanum"	2
"Mallotus_mollissimus"	2
"Smilax_cf._australis"	2
"Elaeocarpus_angustifolius"	2
"Glochidion_philippicum"	2
"Wrightia_laevis_subsp._millgar"	2
"Adenia_heterophylla"	2
"Ficus_septica"	2
"Jasminum_didymum"	2
"Macaranga_tanarius"	2
"Mucuna_gigantea"	2
"Pachygone_longifolia"	2
"Passiflora_sp._indet."	2
"Syzygium_sayeri"	2
"Trichosanthes_pentaphylla"	2
"Dysoxylum_papuanum"	2
"Euodia_sp1_M_PA_004"	2
"Syzygium_gustavioides"	2
"Unidentified_sp1_M_PA_004"	2
"Aleurites_rockinghamensis"	2
"Crotalaria_sp1_M_PA_004"	2
"Cryptocarya_hypospodia"	2
"Dysoxylum_mollissimum_subsp._molle"	2
"Embelia_caulialata"	2
"Mallotus_paniculatus"	2
"Neosepicaea_jucunda"	2
"Stephania_japonica"	2
"Syzygium_cormiflorum"	2
"Toona_ciliata"	2
"Urena_lobata"	2
