"Sp"	"MDim"
"Phoenicophorium_borsigianum"	1
"Nephrosperma_vanhoutteanum"	1
"Dillenia_ferruginea"	1
"Psychotria_pervillei"	1
"Erythroxylum_sechellarum"	1
"Paragenipa_wrightii"	1
"Memecylon_eleagni"	1
"Craterispermum_microdon"	1
"Syzygium_wrightii"	1
"Mimusops_sechellarum"	1
"Roscheria_melanochaetes"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Scaptodrosophila_sp1_M_PL_104"	2
"Ornidia_obesa"	2
"Unidentified_sp3_M_PL_104"	2
"Simosyrphus_aegyptius"	2
"Nectarinia_dussumieri"	2
"Neophyllomyza_approximatonervis"	2
"Lygistorrhina_sp1_M_PL_104"	2
"Phelsuma_sp1_M_PL_104"	2
"Tricimba_seychellensis"	2
"Unidentified_sp1_M_PL_104"	2
"Unidentified_sp4_M_PL_104"	2
"Unidentified_sp5_M_PL_104"	2
"Cratopus_aurostriatus"	2
"Unidentified_sp2_M_PL_104"	2
"Mabuya_sechellensis"	2
"Rhynchium_brunneum"	2
