"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Phoenicophorium_borsigianum"	1
"Erythroxylum_sechellarum"	1
"Memecylon_eleagni"	1
"Canthium_bibracteatum"	1
"Paragenipa_wrightii"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Megachile_seychellensis"	2
"Chalcidoma_disjunctum"	2
"Unidentified_sp3_M_PL_091"	2
"Cratopus_aurostriatus"	2
"Hemipyrellia_germana"	2
"Ceratina_tabescens"	2
"Neophyllomyza_approximatonervis"	2
"Phelsuma_sp1_M_PL_091"	2
"Tricimba_seychellensis"	2
"Polistes_olivaceus"	2
"Rhiparida_seychellensis"	2
"Unidentified_sp1_M_PL_091"	2
"Unidentified_sp4_M_PL_091"	2
"Geron_seychellarum"	2
"Lygistorrhina_sp1_M_PL_091"	2
"Melanostoma_annulipes"	2
"Unidentified_sp2_M_PL_091"	2
