"Sp"	"MDim"
"Alyxia_oliviformis"	1
"Ilex_anomala"	1
"Cheirodendron_platyphyllum"	1
"Cheirodendron_trigynum"	1
"Dubautia_paleata"	1
"Dubautia_raillardioides"	1
"Dubautia_laxa"	1
"Clermontia_faurieri"	1
"Carex"	1
"Machaerina_angustifolia"	1
"Elaeocarpus_bifidus"	1
"Styphelia_tameiameiae"	1
"Vaccinium_calycinum"	1
"Vaccinium_dentatum"	1
"Scaevola_glabra"	1
"Myrsine_helleri"	1
"Myrsine_wawraea"	1
"Myrsine_punctata"	1
"Metrosideros_polymorpha"	1
"Syzygium_sandwicensis"	1
"Peperomia_hesperomannii"	1
"Coprosma_kauensis"	1
"Coprosoma_elliptica"	1
"Melicope_clusiifolia"	1
"Melicope_sp."	1
"Smilax_melastomifolia"	1
"Athyrium_microphyllum"	1
"Hedychium_gardinerianum"	1
"Scotorythra_apicalis"	2
"Spheterista_pleonectes"	2
"Udea_ommatias"	2
"Fletcherana_sp._1"	2
"Carposina_sp._3"	2
"Omiodes_antidoxa"	2
"Scotorythra_hecataea"	2
"Eupithecia_orichloris"	2
"Udea_pyranthes"	2
"Udea_constricta"	2
"Udea_swezeyi"	2
"Pararrhaptica_complex"	2
"Carposina_graminis"	2
"Carposina_sp._1"	2
"Eccoptocera_sp._1"	2
"Eudonia_sp._1"	2
"Eupithecia_monticolans"	2
"Scotorythra_complex"	2
"Scotorythra_sp._1"	2
"Thyrocopa_complex"	2
"Fletcherana_leucoxyla"	2
"Scotorythra_ortharcha"	2
"Haliophyle_euclidias"	2
