"Sp"	"MDim"
"Canthium_bibracteatum"	1
"Psidium_cattleianum"	1
"Premna_serratifolia"	1
"Erythroxylum_sechellarum"	1
"Cinnamomum_verum"	1
"Ochna_kirkii"	1
"Memecylon_eleagni"	1
"Lasioglossum_mahense"	2
"Apis_mellifera"	2
"Ornidia_obesa"	2
"Parasarcophaga_hirticeps"	2
"Unidentified_sp1_M_PL_109"	2
"Xylocopa_caffra"	2
"Hemipyrellia_germana"	2
"Pachycerina_seychellensis"	2
"Dichaetomyia_fasciculifera"	2
"Hemipyrellia_sp1_M_PL_109"	2
"Lygistorrhina_sp1_M_PL_109"	2
"Plagiostenopterina_cyanosoma"	2
"Simosyrphus_aegyptius"	2
