"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Nepenthes_pervillei"	1
"Erythroxylum_sechellarum"	1
"Psychotria_pervillei"	1
"Canthium_bibracteatum"	1
"Dillenia_suffruticosa"	1
"Paragenipa_wrightii"	1
"Chrysobalanus_icaco"	1
"Memecylon_eleagni"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Hemipyrellia_sp1_M_PL_127"	2
"Xylocopa_caffra"	2
"Lygistorrhina_sp1_M_PL_127"	2
"Megachile_seychellensis"	2
"Unidentified_sp1_M_PL_127"	2
"Eristalinus_vicarians"	2
"Leptotes_pirithous"	2
"Unidentified_sp2_M_PL_127"	2
