"Sp"	"MDim"
"Gastonia_crassa"	1
"Craterispermum_microdon"	1
"Roscheria_melanochaetes"	1
"Nephrosperma_vanhoutteanum"	1
"Psychotria_pervillei"	1
"Erythroxylum_sechellarum"	1
"Memecylon_eleagni"	1
"Aphloia_theiformis"	1
"Paragenipa_wrightii"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Nectarinia_dussumieri"	2
"Unidentified_sp2_M_PL_103"	2
"Phelsuma_sp1_M_PL_103"	2
"Forcipomyia_sp1_M_PL_103"	2
"Lygistorrhina_sp1_M_PL_103"	2
"Hemipyrellia_germana"	2
"Physiphoa_azurea"	2
"Unidentified_sp1_M_PL_103"	2
