"Sp"	"MDim"
"Oxalis_compacta"	1
"Phacelia_secunda"	1
"Azorella_madreporica"	1
"Tropaeolum_polyphyllum"	1
"Draba_tenuis"	1
"Laretia_acaulis"	1
"Nassauvia_lagascae"	1
"Nototriche_compacta"	1
"Caiophora_coronata"	1
"Draba_gilliesii"	1
"Junellia_uniflora"	1
"Oreopolus_glacialis"	1
"Adesmia_capitellata"	1
"Adesmia_glomerula"	1
"Chaetanthera_lycopodioides"	1
"Loasa_caespitosa"	1
"Nassauvia_pungens"	1
"Viola_atropurpurea"	1
"Acaena_pinnatifida"	1
"Calandrinia_affinis"	1
"Calandrinia_caespitosa"	1
"Calandrinia_occulta"	1
"Calandrinia_picta"	1
"Calandrinia_sericea"	1
"Cardamine_nivalis"	1
"Chaetanthera_flabellata"	1
"Erigeron_andicola"	1
"Leuceria_salina"	1
"Nassauvia_pinnigera"	1
"Oxalis_sp1_M_PL_003"	1
"Pozoa_coriacea"	1
"Ranunculus_peduncularis"	1
"Senecio_francisci"	1
"Valeriana_radicalis"	1
"Viola_montagnei"	1
"Viola_philippii"	1
"Unidentified_sp1_M_PL_003"	2
"Scaeva_melanostoma"	2
"Yramea_modesta"	2
"Phulia_nymphula"	2
"Unidentified_sp2_M_PL_003"	2
"Anthidium_sp1_M_PL_003"	2
"Bombus_dahlbomii"	2
"Megachile_sp1_M_PL_003"	2
"Anthidium_espinosai"	2
"Faunula_leucoglene"	2
"Habromyia_lipoflava"	2
"Megachile_semirufa"	2
"Unidentified_sp3_M_PL_003"	2
"Unidentified_sp4_M_PL_003"	2
"Andinus_venustus"	2
"Cynthia_terpsichore"	2
"Dasybasis_sp1_M_PL_003"	2
"Hypsochila_wagenknechti"	2
"Pseudolucia_chilensis"	2
"Tatochila_mercedis"	2
"Unidentified_sp5_M_PL_003"	2
"Unidentified_sp6_M_PL_003"	2
"Unidentified_sp7_M_PL_003"	2
"Vibrissomyia_sp1_M_PL_003"	2
"Villa_sp1_M_PL_003"	2
