"Sp"	"MDim"
"Cabralea_canjerana"	1
"Trema_micrantha"	1
"Trichilia_clauseni"	1
"Protium_heptaphyllum"	1
"Chamissoa_altissima"	1
"Ixora_venulosa"	1
"Dendropanax_cuneatum"	1
"Chiroxiphia_caudata"	2
"Manacus_manacus"	2
"Vireo_olivaceus"	2
"Saltator_similis"	2
"Myiodynastes_maculatus"	2
"Tachyphonus_coronatus"	2
"Pitangus_sulphuratus"	2
"Turdus_leucomelas"	2
"Trichothraupis_melanops"	2
"Turdus_rufiventris"	2
"Tyrannus_savanna"	2
"Cyclarhis_gujanensis"	2
"Dacnis_cayana"	2
"Empidonomus_varius"	2
"Myiarchus_ferox"	2
"Myiophobus_fasciatus"	2
"Turdus_amaurochalinus"	2
"Tyrannus_melancholicus"	2
