"Sp"	"MDim"
"Agauria_salicifolia"	1
"Antidesma_madagascariense"	1
"Antirhea_borbonica"	1
"Aphloia_theiformis"	1
"Badula_insularis"	1
"Badula_platiphylla"	1
"Bakerella_hoyifolia_ssp_bojeri"	1
"Bertiera_zaluzania"	1
"Calophyllum_eputamen_var_eputamen"	1
"Casearia_coriacea"	1
"Chassalia_coriacea_var_coriacea"	1
"Chassalia_petrinensis"	1
"Claoxylon_linostachys_ssp_brachyphyllum"	1
"Coffea_macrocarpa"	1
"Coffea_mauritiana"	1
"Cordemoya_integrifolia"	1
"Croton_fothergillifolius"	1
"Diospyros_revaughanii"	1
"Dodonaea_viscosa"	1
"Doratoxylon_apetalum_var_apetalum"	1
"Dracaena_reflexa_var_angustifolia"	1
"Embelia_angustifolia"	1
"Erythrospermum_monticolum_var_monticolum"	1
"Erythroxylum_macrocarpum"	1
"Eugenia_orbiculata"	1
"Euodia_chapelieri_var_chapelieri"	1
"Euodia_obtusifolia_ssp_gigas_var_brachypoda"	1
"Euodia_obtusifolia_ssp_gigas_var_gigas"	1
"Faujasiopsis_flexuosa_ssp_erecta"	1
"Flagellaria_indica"	1
"Gaertnera_petrinensis"	1
"Gaertnera_psychotrioides/edentata"	1
"Gaertnera_rotundifolia"	1
"Geniostoma_borbonicum"	1
"Grangeria_borbonica"	1
"Helichrysum_proteoides"	1
"Labourdonnaisia_callophylloides"	1
"Memecylon_ovatifolium"	1
"Mimusops_erythroxylon"	1
"Molinaea_alternifolia"	1
"Monimiastrum_globosum"	1
"Ochna_mauritiana"	1
"Ocotea_laevigata"	1
"Olea_lancea"	1
"Pandanus_barklyi_var_barklyi"	1
"Pandanus_rigidifolius"	1
"Pandanus_wiehii"	1
"Phyllanthus_phillyreifolius_var_telfairianus"	1
"Pittosporum_senacia"	1
"Pleurostylia_leucocarpa"	1
"Polyscias_mauritiana"	1
"Psiadia_terebinthina"	1
"Pyrostria_fasciculata"	1
"Roussea_simplex"	1
"Sideroxylon_cinereum"	1
"Sideroxylon_puberulum"	1
"Smilax_anceps"	1
"Stillingia_lineata_ssp_lineata"	1
"Syzygium_commersonii"	1
"Syzygium_coriaceum"	1
"Syzygium_glomeratum"	1
"Syzygium_mauritianum"	1
"Syzygium_petrinese"	1
"Syzygium_venosum"	1
"Tabernaemontana_persicarifolia"	1
"Tambourissa_peltata"	1
"Toddalia_asiatica"	1
"Tristhema_mauritiana"	1
"Trochetia_blackburniana"	1
"Turraea_rigida"	1
"Warneckea_trinervis"	1
"Xylopia_lamarckii"	1
"Xyris_sp"	1
"Acalyptrate_sp"	2
"Achaea_finita_Guenée"	2
"Acopsis_viridicans_Amyot_&_Serville"	2
"Aganais_borbonica_Boisduval"	2
"Agrostis_atritegulator_Hampson"	2
"Ahasverus_advena_Waltle"	2
"Allograpta_nasuta_Marquart"	2
"Allograpta_sp_1"	2
"Allograpta_sp_2"	2
"Anthomyia_faciata_Walker"	2
"Apis_mellifera_Linnaeus"	2
"Atherigona_sp_1"	2
"Bactrocera_cucurbitae_Coquillett"	2
"Brachymyrmex_sp"	2
"Calcidoidae_sp_1"	2
"Campopleginae_sp_1"	2
"Cephonodes_trochilus_Guého"	2
"Cerambycidae_sp_1"	2
"Cerambycidae_sp_3"	2
"Ceratitis_roas_Karsch"	2
"Chaetocnema_sp_1"	2
"Cheloninae_sp_1"	2
"Cheloninae_sp_2"	2
"Chironomidae_sp_1"	2
"Chrysomya_megacephala_Fabricius"	2
"Cicadellidae_sp_2"	2
"Condica_capensis"	2
"Conocephalus_sp_1"	2
"Cryptinae_sp"	2
"Dasytinae_sp_1"	2
"Dioxyna_sororcula_Wiedemann"	2
"Diptera_sp_1"	2
"Dolichopodidae_sp_1"	2
"Drosophila_sp_1"	2
"Drosophila_sp_2"	2
"Drosophila_sp_3"	2
"Dysauxes_florida_Joan."	2
"Eilema_squalida_Viette"	2
"Episyrphus_sp._near_circularis_Hull"	2
"Eristalinus_flaveolus_Bigot"	2
"Eumolpinae_sp_1"	2
"Fannia_pusio_Wiedemann"	2
"Foudia_madagascariense_Linnaeus"	2
"Gelechioidea_sp_1"	2
"Goniurellia_or_Dectodes_sp"	2
"Graphomya_maculata_Scopoli"	2
"Henotesia_narcissus_Fabricius"	2
"Hippotion_eson_Cramer"	2
"Homoneura_quadrivittata_Walker"	2
"Homoneura_sp_2"	2
"Homoneura_sp_3"	2
"Hyadina_sp"	2
"Hydrillodes_sp"	2
"Hyperaspis_hottentota_Mulsant"	2
"Ischiodon_aegyptius_Wiedemann"	2
"Lauxania_sp"	2
"Lecithoceridae_sp_1"	2
"Lecithoceridae_sp_2"	2
"Leptotes_pirithous_Linnaeus"	2
"Limnophora_quaterna_Loew"	2
"Limonia_(Dycranomia)_sp"	2
"Limoniidae_sp"	2
"Lygaeidae_sp_1"	2
"Lygaeidae_sp_4"	2
"Lygaeidae_sp_5"	2
"Lygistorrhina_sp"	2
"Macroglossum_milvus_Boisduval"	2
"Mauritiborium_undulatus"	2
"Melanagromyza_sojae_Zehntner"	2
"Melanostoma_annulipes_Macquart"	2
"Melanostoma_bituberculatum_Loew"	2
"Miridae_sp_1"	2
"Mordellidae_sp_1"	2
"Mordellidae_sp_2"	2
"Musca_domestica_Linnaeus"	2
"Mythimna_sp_1"	2
