"Sp"	"MDim"
"Ficus_pellucido-punctata"	1
"Ficus_caulocarpa"	1
"Ficus_binnendykii"	1
"Ficus_pisocarpa"	1
"Ficus_crassiramea"	1
"Ficus_stupenda"	1
"Ficus_kerkhovenii"	1
"Ficus_delosyce"	1
"Ficus_obscura"	1
"Ficus_trichocarpa"	1
"Ficus_benjamina"	1
"Ficus_sundaica"	1
"Ficus_cucurbitina"	1
"Ficus_virens"	1
"Ficus_consociata"	1
"Ficus_parietalis"	1
"Ficus_dubia"	1
"Ficus_bracteata"	1
"Ficus_drupacea"	1
"Ficus_heteropleura"	1
"Ficus_stricta"	1
"Ficus_subcordata"	1
"Ficus_sumatrana"	1
"Ficus_sagittata"	1
"Calorhamphus_fuliginosus"	2
"Irene_puella"	2
"Megalaima_chrysopogon"	2
"Calyptomena_viridis"	2
"Chloropsis_sonnerati"	2
"Megalaima_australis"	2
"Treron_curvirostra"	2
"Megalaima_mystacophanos"	2
"Anthracoceros_malayanus"	2
"Hypsipetes_charlottae"	2
"Megalaima_henricii"	2
"Pycnonotus_brunneus"	2
"Chloropsis_cyanopogon"	2
"Prionochilus_percussus"	2
"Pycnonotus_eutilotus"	2
"Buceros_rhinoceros"	2
"Criniger_phaeocephalus"	2
"Dicaeum_chrysorrherum"	2
"Pycnonotus_cyaniventris"	2
"Treron_capellei"	2
"Gracula_religiosa"	2
"Pycnonotus_erythropthalmos"	2
"Pycnonotus_simplex"	2
"Anorrhinus_galeritus"	2
"Criniger_bres"	2
"Prionochilus_maculatus"	2
"Rhinoplax_vigil"	2
"Oriolus_xanthonotus"	2
"Alcippe_brunneicauda"	2
"Loriculus_galgulus"	2
"Pycnonotus_atriceps"	2
"Criniger_finschii"	2
"Ptilinopus_jambu"	2
"Rhyticeros_corrugatus"	2
"Chloropsis_cochinchinensis"	2
"Hypsipetes_criniger"	2
"Treron_olax"	2
"Corvus_enca"	2
"Dicaeum_agile"	2
"Hypsipetes_malaccensis"	2
"Lophura_ignita"	2
"Chalcophaps_indica"	2
"Dicaeum_concolor"	2
"Ducula_badia"	2
"Melanochlora_sultanea"	2
"Platysmurus_leucopterus"	2
"Pycnonotus_goavier"	2
"Zoothera_interpres"	2
"Anthracoceros_albirostris"	2
"Coracina_striata"	2
"Dicaeum_ignipectus"	2
"Dicaeum_trigonostigma"	2
"Harpactes_diardi"	2
"Hypsipetes_flavala"	2
"Pycnonotus_finlaysoni"	2
"Pycnonotus_melanoleucos"	2
"Pycnonotus_plumosus"	2
"Pycnonotus_squamatus"	2
"Pycnonotus_zeylanicus"	2
"Treron_fulvicollis"	2
"Turdus_obscurus"	2
