"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Phoenicophorium_borsigianum"	1
"Roscheria_melanochaetes"	1
"Erythroxylum_sechellarum"	1
"Dillenia_ferruginea"	1
"Dillenia_suffruticosa"	1
"Excoecaria_benthiamiana"	1
"Memecylon_eleagni"	1
"Gastonia_crassa"	1
"Psychotria_pervillei"	1
"Syzygium_wrightii"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Neophyllomyza_approximatonervis"	2
"Forcipomyia_sp1_M_PL_128"	2
"Unidentified_sp6_M_PL_128"	2
"Xylocopa_caffra"	2
"Unidentified_sp1_M_PL_128"	2
"Mabuya_sechellensis"	2
"Nectarinia_dussumieri"	2
"Lygistorrhina_sp1_M_PL_128"	2
"Ornidia_obesa"	2
"Phelsuma_sp1_M_PL_128"	2
"Unidentified_sp7_M_PL_128"	2
"Cratopus_aurostriatus"	2
"Unidentified_sp5_M_PL_128"	2
"Hemipyrellia_germana"	2
"Rhiparida_seychellensis"	2
"Unidentified_sp3_M_PL_128"	2
"Unidentified_sp4_M_PL_128"	2
"Chalcidoma_disjunctum"	2
"Polistes_olivaceus"	2
"Simosyrphus_aegyptius"	2
"Unidentified_sp2_M_PL_128"	2
