"Sp"	"MDim"
"Bischhofia_javanica"	1
"Ficus_heteropleura"	1
"Strebus_glaber"	1
"Macaranga_bicolor"	1
"Macaranga_tanarius"	1
"Grewia_multiflora"	1
"Guioa_pleuropteris"	1
"Mallotus_molissima"	1
"Syzygium_sp2_M_SD_013"	1
"Syzygium_sp3_M_SD_013"	1
"Homalanthus_alpinus"	1
"Microcus_stylocarpa"	1
"Syzygium_garciae"	1
"Dillenia_reifferscheidia"	1
"Platea_excelsa"	1
"Homalanthus_rotundifolius"	1
"Prunus_fragrans"	1
"Canarium_asperum"	1
"Elaeocarpus_cumingii"	1
"Litsea_luzonica"	1
"Litsea_quericoides"	1
"Palaquium_sp1_M_SD_013"	1
"Unidentified_sp1_M_SD_013"	1
"Unidentified_sp2_M_SD_013"	1
"Memexylon_lanceolatum"	1
"Ternstroemia_megacarpa"	1
"Ficus_congesta"	1
"Ficus_heteropoda"	1
"Ficus_septica"	1
"Ficus_sp1_M_SD_013"	1
"Ficus_variegata"	1
"Pometia_pinnata"	1
"Aglaia_sp1_M_SD_013"	1
"Garcinia_busungaensis"	1
"Lithocarpus_sp1_M_SD_013"	1
"Myristica_ceylanica"	1
"Sarcops_calvus"	2
"Ducula_bicolor"	2
"Ptilinopus_occipitalis"	2
"Ducula_poliocephala"	2
"Penelopides_panini"	2
"Phapitreron_leucotis"	2
"Chalcophaps_indica"	2
"Hypsipetes_philippinus"	2
"Ptenochirus_jagori"	2
"Pycnonotus_goiavier"	2
"Cynopterus_brachyotis"	2
"Macropygia_phasianella"	2
"Zosterops_nigrorum"	2
"Rhabdornis_mysticalis"	2
"Streptopelia_chinensis"	2
"Oriolus_chinensis"	2
"Aceros_waldeni"	2
"Megalaima_haemacephala"	2
"Sus_cebifrons"	2
