"Sp"	"MDim"
"Guarea_guidonia"	1
"Cecropia_schreberiana"	1
"Schefflera_morototoni"	1
"Miconia_prasina"	1
"Cupania_americana"	1
"Alchornea_latifolia"	1
"Myrcia_sp1_M_SD_003"	1
"Byrsonima_coriacea"	1
"Clusia_rosea"	1
"Henriettea_fascicularis"	1
"Casearia_arborea"	1
"Ocotea_leucoxylon"	1
"Miconia_affinis"	1
"Phoradendron_sp1_M_SD_003"	1
"Psychotria_berteroana"	1
"Inga_vera"	1
"Ficus_sp1_M_SD_003"	1
"Myrcine_coriacea"	1
"Anthurium_scandens"	1
"Dendropanax_arboreus"	1
"Inga_laurina"	1
"Miconia_serrulata"	1
"Tournefortia_hisutissima"	1
"Unidentified_sp2_M_SD_003"	1
"Unidentified_sp3_M_SD_003"	1
"Loxigilla_portoricensis"	2
"Spindalis_portoricensis"	2
"Vireo_altiloquous"	2
"Turdus_plumbeus"	2
"Columba_squamosa"	2
"Coereba_flaveola"	2
"Tyrannus_dominicensis"	2
"Euphonia_musica"	2
"Margarops_fuscatus"	2
"Icterus_dominicensis"	2
"Zenaida_zenaida"	2
"Molothrus_bonariensis"	2
"Nesospingus_sp1_M_SD_003"	2
"Tiaris_bicolor"	2
"Todus_mexicanus"	2
"Unidentified_sp1_M_SD_003"	2
