"Sp"	"MDim"
"Spilanthes_urens"	1
"Stachytarpheta_jamaicensis"	1
"Cordia_globosa"	1
"Morinda_royoc"	1
"Piscidia_piscipula"	1
"Borreria_laevis"	1
"Cordia_gerascanthus"	1
"Eupatorium_odoratum"	1
"Blechum_pyramidatum"	1
"Bauhinia_divaricata"	1
"Cassia_occidentalis"	1
"Cassia_sp1_M_PL_035"	1
"Cordia_sebestena"	1
"Ehretia_tinifolia"	1
"Lantana_involucrata"	1
"Mikania_micrantha"	1
"Urechites_lutea"	1
"Waltheria_indica"	1
"Alternanthera_ficoidea"	1
"Bursera_simaruba"	1
"Capraria_biflora"	1
"Evolvulus_nummularius"	1
"Ipomoea_acuminata"	1
"Melochia_nodiflora"	1
"Ascleptas_curassavica"	1
"Bunchosia_media"	1
"Conocarpus_erectus"	1
"Cordia_brownei"	1
"Crotalaria_verrucosa"	1
"Guazuma_ulmifolia"	1
"Indigofera_tinctoria"	1
"Merremia_umbellata"	1
"Thunbergia_fragrans"	1
"Turnera_ulmifolia"	1
"Argythamnia_candicans"	1
"Avicennia_germinans"	1
"Bourreria_succulenta"	1
"Broughtonia_sanguinea"	1
"Byrsonia_coriacea"	1
"Capparis_ferruginea"	1
"Cissus_sicycoides"	1
"Euphorbia_heterophylla"	1
"Euphorbia_hyssopifolia"	1
"Ipomoea_tiliacea"	1
"Jacquinia_arborea"	1
"Lantana_camara"	1
"Lippia_nodiflora"	1
"Malpighia_glabra"	1
"Mimosa_pudica"	1
"Momordica_charantia"	1
"Philoxerus_vermicularis"	1
"Physalis_angulata"	1
"Rhabdadenia_biflora"	1
"Sarcostemma_clausum"	1
"Sesuvium_portulacastrum"	1
"Solanum_erianthum"	1
"Solanum_havanense"	1
"Solanum_torvum"	1
"Stylosanthes_hamata"	1
"Tribulus_cistoides"	1
"Vernonia_cinerea"	1
"Unidentified_sp1_M_PL_035"	2
"Apis_mellifera"	2
"Unidentified_sp2_M_PL_035"	2
"Dielis_dorsata"	2
"Unidentified_sp3_M_PL_035"	2
"Papilio_polydamas"	2
"Mellisuga_humilis"	2
"Trochilus_polytmus"	2
"Eristalis_vinatorum"	2
"Junonia_sp1_M_PL_035"	2
"Euglossa_cordata"	2
"Exomalopsis_sp1_M_PL_035"	2
"Oncopeltus_piltus"	2
"Polygonus_leo"	2
"Unidentified_sp4_M_PL_035"	2
"Agraulis_vanillae"	2
"Anartia_jatrophae"	2
"Coereba_flaveola"	2
"Danaus_gilippus"	2
"Eurema_sp1_M_PL_035"	2
"Leptotes_cassius"	2
"Microbembex_monadonta"	2
"Phoebis_sennae"	2
"Unidentified_sp5_M_PL_035"	2
"Urbanus_proteus"	2
"Ascia_josephina"	2
"Centris_dirrhoda"	2
"Centris_sp1_M_PL_035"	2
"Strymon_columella"	2
"Unidentified_sp6_M_PL_035"	2
"Culex_sp1_M_PL_035"	2
"Danaus_eresimus"	2
"Hylephila_phyleus"	2
"Unidentified_sp7_M_PL_035"	2
"Unidentified_sp8_M_PL_035"	2
"Xylocopa_sp1_M_PL_035"	2
