"Sp"	"MDim"
"Barnadesia_spinosa"	1
"Siphocampylus_paramicola"	1
"Brachyotum_lindenii"	1
"Disterigma_codonanthum"	1
"Puya_clava-herculis"	1
"Siphocampylus_giganteus"	1
"Macleania_rupestris"	1
"Guzmania_candelabrum"	1
"Desfontainea_spinosa"	1
"Guzmania_bakeri"	1
"Espeletia_sp1_M_PL_068"	1
"Gaultheria_erecta"	1
"Disterigma_sp1_M_PL_068"	1
"Tillandsia_orbicularis"	1
"Gaiadendron_punctatum"	1
"Racinaea_tetrantha"	1
"Brachyotum_ledifolium"	1
"Vaccinium_floribundum"	1
"Bomarea_sp1_M_PL_068"	1
"Brachyotum_sp1_M_PL_068"	1
"Fuchsia_corollata"	1
"Bomarea_linifolia"	1
"Centropogon_sp1_M_PL_068"	1
"Elleanthus_sp1_M_PL_068"	1
"Passiflora_mixta"	1
"Tillandsia_complanata"	1
"Tristerix_longebracteatus"	1
"Gaultheria_insipida"	1
"Bejaria_aestuans"	1
"Diplostephium_sp1_M_PL_068"	1
"Pernettya_prostrata"	1
"Eriocnemis_mosquera"	2
"Aglaeactis_cupripennis"	2
"Pterophanes_cyanopterus"	2
"Chalcostigma_herrani"	2
"Metallura_tyrianthina"	2
"Eriocnemis_derbyi"	2
"Lafresnaya_lafresnayi"	2
"Coeligena_lutetiae"	2
"Ensifera_ensifera"	2
