"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Gastonia_crassa"	1
"Erythroxylum_sechellarum"	1
"Paragenipa_wrightii"	1
"Chrysobalanus_icaco"	1
"Canthium_bibracteatum"	1
"Nepenthes_pervillei"	1
"Dillenia_ferruginea"	1
"Memecylon_eleagni"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Lygistorrhina_sp1_M_PL_131"	2
"Hemipyrellia_germana"	2
"Unidentified_sp2_M_PL_131"	2
"Eristalinus_vicarians"	2
"Hemipyrellia_sp1_M_PL_131"	2
"Neophyllomyza_approximatonervis"	2
"Phelsuma_sp1_M_PL_131"	2
"Eagris_sabadius"	2
"Melanostoma_annulipes"	2
"Polistes_olivaceus"	2
"Rhynchium_brunneum"	2
"Unidentified_sp1_M_PL_131"	2
