"Sp"	"MDim"
"Ehretia_tinifolia"	1
"Metopium_browneii"	1
"Ficus_padifolia"	1
"Talisia_olivaeformis"	1
"Neea_psychotrioides"	1
"Centurus_aurifrons"	2
"Icterus_gularis"	2
"Pteroglossus_torguatus"	2
"Trogon_citreolus"	2
"Centurus_pygmaeus"	2
"Megarynchus_pitangua"	2
"Psilorhinus_morio"	2
"Ramphastos_sulfuratus"	2
"Saltator_atriceps"	2
"Tityra_semifasciata"	2
"Amazona_albifrons"	2
"Aratinga_astec"	2
"Cissilopha_yucatanica"	2
"Cyanocorax_yncas"	2
"Dives_dives"	2
"Euphonia_hirundinacea"	2
"Icterus_chrysater"	2
"Myiozetetes_similis"	2
"Tyrannus_melancholicus"	2
"Euphonia_affinis"	2
"Icterus_auratus"	2
"Icterus_mesomelas"	2
"Icterus_prosthemelas"	2
"Ortalis_vetula"	2
"Pitangus_sulphuratus"	2
"Turdus_grayi"	2
"Cotinga_amabilis"	2
