"Sp"	"MDim"
"Rhombomys_opimus"	1
"Meriones_meridianus"	1
"Meriones_libycus"	1
"Spermophilus_fulvus"	1
"Meriones_tamariscinus"	1
"Allactaga_elater"	1
"Dipus_sagitta"	1
"Cricetulus_migratorius"	1
"Ellobius_talpinus"	1
"Spermophilopsis_leptodactylus"	1
"Pygeretmus_pumilio"	1
"Diplomesodon_pulchellum"	1
"Crocidura_suaveolens"	1
"Allactaga_severtzovi"	1
"Eremodipus_lichtensteini"	1
"Xenopsylla_gerbilli"	2
"Coptopsylla_lamellifer"	2
"Nosopsyllus_laeviceps"	2
"Xenopsylla_conformis"	2
"Xenopsylla_skrjabini"	2
"Echidnophaga_oschanini"	2
"Ctenophthalmus_dolichus"	2
"Citellophilus_trispinus"	2
"Neopsylla_setosa"	2
"Nosopsyllus_turkmenicus"	2
"Rhadinopsylla_cedestis"	2
"Stenoponia_conspecta"	2
"Xenopsylla_hirtipes"	2
"Stenoponia_vlasovi"	2
"Oropsylla_ilovaiskii"	2
"Nosopsyllus_tersus"	2
"Nosopsyllus_aralis"	2
"Rostropsylla_daca"	2
"Mesopsylla_lenis"	2
"Mesopsylla_tuschkan"	2
"Desertopsylla_rothschildi"	2
"Ophthalmopsylla_volgensis"	2
"Frontopsylla_macrophthalma"	2
"Synosternus_longispinus"	2
"Mesopsylla_eucta"	2
"Paradoxopsyllus_repandus"	2
"Leptopsylla_nana"	2
"Nosopsyllus_fidus"	2
