"Sp"	"MDim"
"Alyxia_oliviformis"	1
"Ilex_anomala"	1
"Cheirodendron_trigynum"	1
"Dubautia_paleata"	1
"Dubautia_raillardioides"	1
"Carex"	1
"Dryopteris"	1
"Elaphoglossum"	1
"Elaeocarpus_bifidus"	1
"Vaccinium_calycinum"	1
"Acacia__melanoxylon"	1
"Dicranopteris_linearis"	1
"Scaevola_procera"	1
"Broussaisia_arguta"	1
"Stenogyne_purpurea"	1
"Labordia_degeneri"	1
"Psidium_cattleianum"	1
"Metrosideros_polymorpha"	1
"Syzygium_sandwicensis"	1
"Rubus_argutus"	1
"Coprosma_waiemea"	1
"Coprosma_kauensis"	1
"Psychotria"	1
"Melicope_anisata"	1
"Melicope_clusiifolia"	1
"Smilax_melastomifolia"	1
"Cryptomeria_japonica"	1
"Athyrium_microphyllum"	1
"Diplazium_sandwichianum"	1
"Hedychium_gardinerianum"	1
"Amorbia_emigratella"	2
"Croesia_zimmermani"	2
"Schreckensteinia_festaliella"	2
"Spheterista_pleonectes"	2
"Udea_ommatias"	2
"Omiodes_antidoxa"	2
"Haliophyle_euclidias"	2
"Carposina_graminis"	2
"Eupithecia_orichloris"	2
"Scotorythra_apicalis"	2
"Thyrocopa_complex"	2
"Udea_pyranthes"	2
"Eupithecia_rhodopyra"	2
"Thyrocopa_sp._1"	2
"Udea_constricta"	2
"Eccoptocera_sp._1"	2
"Eupithecia_monticolans"	2
"Scotorythra_sp._3"	2
"Euphitecia_sp._1"	2
"Fletcherana_leucoxyla"	2
"Hyles_calida"	2
"Eudonia_sp._1"	2
"Scotorythra_ortharcha"	2
"Batrachedrodes_sp._1"	2
