"Sp"	"MDim"
"Alyxia_oliviformis"	1
"Cheirodendron_trigynum"	1
"Dubautia_raillardioides"	1
"Carex"	1
"Elaeocarpus_bifidus"	1
"Styphelia_tameiameiae"	1
"Vaccinium_calycinum"	1
"Acacia__melanoxylon"	1
"Dicranopteris_linearis"	1
"Dianella_sandwicianaum"	1
"Metrosideros_polymorpha"	1
"Syzygium_sandwicensis"	1
"Rubus_argutus"	1
"Coprosma_kauensis"	1
"Hedyotis_terminalis"	1
"Cryptomeria_japonica"	1
"Athyrium_microphyllum"	1
"Hedychium_gardinerianum"	1
"Amorbia_emigratella"	2
"Croesia_zimmermani"	2
"Schreckensteinia_festaliella"	2
"Spheterista_pleonectes"	2
"Udea_ommatias"	2
"Omiodes_antidoxa"	2
"Casposina_sp._2"	2
"Scotorythra_complex"	2
"Thyrocopa_complex"	2
"Udea_pyranthes"	2
"Eupithecia_sp._2"	2
"Eupithecia_rhodopyra"	2
"Carposina_graminis"	2
"Eccoptocera_sp._1"	2
"Eupithecia_monticolans"	2
"Eupithecia_orichloris"	2
"Fletcherana_leucoxyla"	2
"Hyles_calida"	2
"Haliophyle_euclidias"	2
