"Sp"	"MDim"
"Rutilus_rutilus"	1
"Abramis_brama"	1
"Blicca_bjoerkna"	1
"Scardinius_erythrophthalmus"	1
"Tinca_tinca"	1
"Alburnus_alburnus"	1
"Esox_lucius"	1
"Perca_fluviatilis"	1
"Carassius_carassius"	1
"Gymnocephalus_cernuus"	1
"Vimba_vimba"	1
"Gasterosteus_aculeatus"	1
"Lota_lota"	1
"Anguilla_anguilla"	1
"Coregonus_albula"	1
"Coregonus_lavaretus"	1
"Gobio_gobio_gobio"	1
"Leuciscus_cephalus"	1
"Sander_lucioperca"	1
"Cyprinus_carpio_carpio"	1
"Leuciscus_idus"	1
"Leuciscus_leuciscus"	1
"Osmerus_eperlanus_spirinchus"	1
"Aspius_aspius"	1
"Leucaspius_delineatus"	1
"Coregonus_peled"	1
"Lampetra_fluviatilis"	1
"Osmerus_eperlanus"	1
"Silurus_glanis"	1
"Alburnoides_bipunctatus"	1
"Carassius_auratus_auratus"	1
"Cobitis_taenia"	1
"Gadus_morhua_callarias"	1
"Platichthys_flesus_trachurus"	1
"Psetta_maxima"	1
"Pungitius_pungitius"	1
"Salmo_trutta_morpha_fario"	1
"Triglopsis_quadricornis"	1
"Zoarces_viviparus"	1
"Alosa_fallax_fallax"	1
"Belone_belone"	1
"Clupea_harengus_membras"	1
"Cottus_gobio"	1
"Pelecus_cultratus"	1
"Phoxinus_phoxinus"	1
"Salmo_salar"	1
"Salmo_trutta"	1
"Taurulus_bubalis"	1
"Diplostomum_spathaceum"	2
"Tylodelphys_clavata"	2
"Argulus_foliaceus"	2
"Piscicola_geometra"	2
"Acanthocephalus_lucii"	2
"Raphidascaris_acus"	2
"Myxobolus_muelleri"	2
"Ergasilus_sieboldi"	2
"Allocreadium_isoporum"	2
"Posthodiplostomum_brevicaudatum"	2
"Myxobolus_bramae"	2
"Ichthyocotylurus_variegatus"	2
"Myxobolus_oviformis"	2
"Triaenophorus_nodulosus"	2
"Proteocephalus_longicollis"	2
"Camallanus_(Camallanus)_lacustris"	2
"Myxidium_pfeifferi"	2
"Dactylogyrus_sphyrna"	2
"Ichthyocotylurus_erraticus"	2
"Proteocephalus_torulosus"	2
"Dactylogyrus_crucifer"	2
"Dactylogyrus_fraternus"	2
