"Sp"	"MDim"
"Sideroxylon_puberulum"	1
"Ochna_mauritiana"	1
"Myonima_violacea"	1
"Stillingia_lineata"	1
"Faujasiopsis_flexuosa"	1
"Bertiera_zaluzania"	1
"Aphloia_theiformis"	1
"Croton_fothergillifolius"	1
"Molinaea_alternifolia"	1
"Psiadia_terebinthina"	1
"Erythroxylum_macrocarpum"	1
"Homalanthus_populifolius"	1
"Psidium_cattleianum"	1
"Chassalia_coriacea"	1
"Antirhea_borbonica"	1
"Cordemoya_integrifolia"	1
"Olea_lancea"	1
"Apis_mellifera"	2
"Chaetocnema_sp1_M_PL_076"	2
"Dysauxes_florida"	2
"Technomyrmex_albipes"	2
"Stomorhina_lunata"	2
"Lygistorrhina_sp1_M_PL_076"	2
"Pachycerina_crinicornis"	2
"Polistes_hebraeus"	2
"Brachymyrmex_sp1_M_PL_076"	2
"Musca_domestica"	2
"Panara_naso"	2
"Nacoleia_sp1_M_PL_076"	2
"Ischiodon_aegyptius"	2
"Stomoxys_calcitrans"	2
"Fannia_pusio"	2
"Allograpta_nasuta"	2
"Chrysomya_megacephala"	2
"Gelechioidea_sp1_M_PL_076"	2
"Campopleginae_sp1_M_PL_076"	2
"Melanostoma_bituberculatum"	2
"Syritta_nigrofemorata"	2
"Atherigona_orientalis"	2
"Calopsilia_florella"	2
"Cratopus_psittacus"	2
"Cryptocephalinae_sp1_M_PL_076"	2
"Dioxyna_sororcula"	2
"Episyrphus_sp1_M_PL_076"	2
"Eristalinus_flaveolus"	2
"Gelechioidea_sp2_M_PL_076"	2
"Lecithoceridae_sp1_M_PL_076"	2
"Mauritiborium_undulatus"	2
"Nyctemera_insulare"	2
"Ornidia_obesa"	2
"Sarcophaga_arno"	2
"Siphona_sp1_M_PL_076"	2
