"Sp"	"MDim"
"Nephrosperma_vanhoutteanum"	1
"Chrysobalanus_icaco"	1
"Memecylon_eleagni"	1
"Erythroxylum_sechellarum"	1
"Dillenia_ferruginea"	1
"Phoenicophorium_borsigianum"	1
"Northea_hornei"	1
"Roscheria_melanochaetes"	1
"Campnosperma_seychellarum"	1
"Psychotria_pervillei"	1
"Apis_mellifera"	2
"Lasioglossum_mahense"	2
"Unidentified_sp2_M_PL_121"	2
"Rhiparida_seychellensis"	2
"Neophyllomyza_approximatonervis"	2
"Phelsuma_sp1_M_PL_121"	2
"Unidentified_sp4_M_PL_121"	2
"Unidentified_sp6_M_PL_121"	2
"Unidentified_sp1_M_PL_121"	2
"Hemipyrellia_germana"	2
"Ornidia_obesa"	2
"Unidentified_sp3_M_PL_121"	2
"Cratopus_aurostriatus"	2
"Polistes_olivaceus"	2
"Simosyrphus_aegyptius"	2
"Unidentified_sp5_M_PL_121"	2
"Forcipomyia_litoraurea"	2
"Forcipomyia_sp1_M_PL_121"	2
"Lygistorrhina_sp1_M_PL_121"	2
"Nectarinia_dussumieri"	2
"Pachycerina_seychellensis"	2
"Unidentified_sp7_M_PL_121"	2
"Xylocopa_caffra"	2
