"Sp"	"MDim"
"Sideroxylon_cinereum"	1
"Molinaea_alternifolia"	1
"Aphloia_theiformis"	1
"Croton_fothergillifolius"	1
"Syzygium_venosum"	1
"Roussea_simplex"	1
"Stillingia_lineata"	1
"Dracaena_reflexa"	1
"Bertiera_zaluzania"	1
"Coffea_mauritiana"	1
"Chassalia_coriacea"	1
"Claoxylon_linostachys"	1
"Psiadia_terebinthina"	1
"Antidesma_madagascariense"	1
"Antirhea_borbonica"	1
"Toddalia_asiatica"	1
"Erythroxylum_macrocarpum"	1
"Pandanus_wiehii"	1
"Agauria_salicifolia"	1
"Flagellaria_indica"	1
"Polyscias_mauritiana"	1
"Stomorhina_lunata"	2
"Technomyrmex_albipes"	2
"Brachymyrmex_sp1_M_PL_063"	2
"Apis_mellifera"	2
"Pachycerina_crinicornis"	2
"Musca_domestica"	2
"Fannia_pusio"	2
"Chaetocnema_sp1_M_PL_063"	2
"Ophyra_capensis"	2
"Panara_naso"	2
"Polistes_hebraeus"	2
"Allograpta_nasuta"	2
"Lygistorrhina_sp1_M_PL_063"	2
"Stomoxys_calcitrans"	2
"Ischiodon_aegyptius"	2
"Nacoleia_sp1_M_PL_063"	2
"Chrysomya_megacephala"	2
"Dioxyna_sororcula"	2
"Eristalinus_flaveolus"	2
"Melanostoma_bituberculatum"	2
"Phelsuma_cepediana"	2
"Phorinia_sp1_M_PL_063"	2
"Sarcophaga_arno"	2
"Cephonodes_trochilus"	2
"Ornidia_obesa"	2
"Graphomya_maculata"	2
"Lecithoceridae_sp1_M_PL_063"	2
"Nacoleia_sp2_M_PL_063"	2
"Psilopa_iceryae"	2
"Syritta_nigrofemorata"	2
"Syritta_sp1_M_PL_063"	2
"Cryptinae_sp1_M_PL_063"	2
"Dysauxes_florida"	2
"Episyrphus_sp1_M_PL_063"	2
"Homoneura_sp1_M_PL_063"	2
"Hydrillodes_sp1_M_PL_063"	2
"Leptotes_pirithous"	2
"Macroglossum_milvus"	2
"Mauritiborium_undulatus"	2
"Orthellia_albigena"	2
"Remigia_frugalis"	2
"Scatopsidae_sp1_M_PL_063"	2
"Stomoxys_niger"	2
"Tarundia_servillei"	2
"Trichoplusia_indicator"	2
"Zosterops_mauritianus"	2
