"Sp"	"MDim"
"Ambrosia_trifida"	1
"Coreopsis_tripteris"	1
"Helianthis_rigidus"	1
"Monarda_fistulosa"	1
"Silphium_laciniatum"	1
"Solidago_altissima"	1
"Hippopsis_lemniscata"	2
"Mecas_sp."	2
"Apion_sp."	2
"Curculionidae_12"	2
"Mordellistena"	2
"Mordellidae_23"	2
"Thomasiniana"	2
"Tephritidae"	2
"Epiblema_sp."	2
