"Sp"	"MDim"
"Prochilodus_lineatus"	1
"Leporinus_friderici"	1
"Pimelodus_maculatus"	1
"Leporinus_lacustris"	1
"Leporinus_obtusidens"	1
"Leporinus_elongatus"	1
"Pseudoplatystoma_corruscans"	1
"Hoplias_aff._malabaricus"	1
"Schizodon_borelli"	1
"Astyanax_altiparanae"	1
"Serrasalmus_marginatus"	1
"Hemisorubim_platyrhynchos"	1
"Cichla_kelberi"	1
"Potamotrygon_falkneri"	1
"Salminus_brasiliensis"	1
"Auchenipterus_osteomystax"	1
"Gymnotus_carapo"	1
"Acestrorhynchus_lacustris"	1
"Serrasalmus_maculatus"	1
"Iheringichthys_labrosus"	1
"Zungaro_zungaro"	1
"Parauchenipterus_galeatus"	1
"Satanoperca_pappaterra"	1
"Geophagus_proximus"	1
"Metynnis_lippincottianus"	1
"Pinirampus_pirinampu"	1
"Loricariichthys_platymetopon"	1
"Piaractus_mesopotamicus"	1
"Pterodoras_granulosus"	1
"Sorubim_lima"	1
"Steindachnerina_insculpta"	1
"Roeboides_descalvadensis"	1
"Trachydoras_paraguayensis"	1
"Potamotrygon_motoro"	1
"Leporellus_vittatus"	1
"Psellogrammus_kennedyi"	1
"Aphyocharax_anisitsi"	1
"Crenicichla_britskii"	1
"Cichlasoma_paranaense"	1
"Cyphocharax_nagelii"	1
"Rhaphiodon_vulpinus"	1
"Schizodon_altoparanae"	1
"Plagioscion_squamosissimus"	1
"Hypostomus_regani"	1
"Megalancistrus_parananus"	1
"Hoplosternum_littorale"	1
"Crenicichla_niederleinii"	1
"Contracaecum_sp"	2
"Diplostomum_(Austrodiplostomum)_compactum"	2
"Procamallanus_(Spirocamallanus)_inopinatus"	2
"Clinostomum_complanatum"	2
"Gamispatulus_schizodontis"	2
"Quadrigyrus_machadoi"	2
"Diplostomum_sp"	2
"Eustrongylides_ignotus"	2
"Herpetodiplostomum_sp."	2
"Tylodelphis_sp"	2
"Brevimulticaecum_sp."	2
"Clinostomum_sp"	2
"Creptotrema_creptotrema"	2
"Ascocotyle_sp"	2
"Eustrongylides_sp."	2
"Goezia_spinulosa"	2
"Paralecithobotrys_brasiliensis"	2
"Philometridae"	2
"Procamallanus_(Spirocamallanus)_iheringi"	2
"Quadrigyrus_sp"	2
"Rhinoxenus_arietinus"	2
"Tereancistrum_parvus"	2
"Urocleidoides_paradoxus"	2
"Dolops_nana"	2
"Ergasilus_bryconis"	2
"Procamallanus_(Spirocamallanus)_amarali"	2
"Proteocephalus_vazollerae"	2
"Acanthobothrium_regoi"	2
"Ancyracanthus_schubarti"	2
"Choanoscolex_abscissus"	2
