"Sp"	"MDim"
"Cornus_florida"	1
"Vitis_sp1_M_SD_001"	1
"Celastrus_orbiculatus"	1
"Rhus_radicans"	1
"Lindera_benzoin"	1
"Smilax_rotundifolia"	1
"Lonicera_japonica"	1
"Quiscalus_quiscula"	2
"Turdus_migratorius"	2
"Zonotrichia_albicollis"	2
"Junco_hyemalis"	2
"Cardinalis_cardinalis"	2
"Dendroica_coronata"	2
"Parus_atricapillus"	2
"Catharus_guttata"	2
"Parus_bicolor"	2
"Picoides_pubescens"	2
"Mimus_polyglottos"	2
"Bombycilla_cedrorum"	2
"Melanerpes_carolinensis"	2
"Picoides_villosus"	2
"Sturnus_vulgaris"	2
"Carpodacus_purpureus"	2
"Colaptes_auratus"	2
"Zenaidura_macroura"	2
"Euphagus_carolinus"	2
"Pipilo_erythophtalmus"	2
"Vireo_olivaceus"	2
