"Sp"	"MDim"
"Prunus_mahaleb"	1
"Crataegus_monogyna"	1
"Juniperus_phoenicea"	1
"Berberis_vulgaris"	1
"Hedera_helix"	1
"Rosa_canina"	1
"Lonicera_arborea"	1
"Juniperus_sabina"	1
"Taxus_baccata"	1
"Juniperus_communis"	1
"Daphne_laureola"	1
"Rhamnus_myrtifolius"	1
"Rubus_ulmifolius"	1
"Sorbus_aria"	1
"Amelanchier_ovalis"	1
"Arum_italicum"	1
"Prunus_prostrata"	1
"Rhamnus_saxatilis"	1
"Rubia_peregrina"	1
"Cotoneaster_granatensis"	1
"Juniperus_oxycedrus"	1
"Lonicera_splendida"	1
"Lonicera_etrusca"	1
"Paeonia_officinalis"	1
"Polygonatum_odoratum"	1
"Turdus_viscivorus"	2
"Phoenicurus_ochruros"	2
"Turdus_merula"	2
"Fringilla_coelebs"	2
"Turdus_torquatus"	2
"Parus_ater"	2
"Turdus_iliacus"	2
"Erithacus_rubecula"	2
"Sylvia_communis"	2
"Sylvia_atricapilla"	2
"Garrulus_glandarius"	2
"Phoenicurus_phoenicurus"	2
"Turdus_pilaris"	2
"Coccothraustes_coccothraustes"	2
"Parus_major"	2
"Columba_palumbus"	2
"Parus_caeruleus"	2
"Parus_cristatus"	2
"Corvus_corone"	2
"Sylvia_melanocephala"	2
"Sitta_europaea"	2
"Sylvia_cantillans"	2
"Dendrocopos_major"	2
"Serinus_serinus"	2
"Pica_pica"	2
"Sylvia_borin"	2
"Turdus_philomelos"	2
"Loxia_curvirostra"	2
"Serinus_citinella"	2
"Sylvia_conspicillata"	2
"Corvus_corax"	2
"Ficedula_hypoleuca"	2
"Emberiza_cia"	2
